T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7469083873457201,187.4897446723406,0.32550532407407406,0.20929300499033665,0.6393217403264215,0.6392695294907478,0.63958368142957,True,4,5000,0.5
1.7,24,-0.8143244290123283,220.6620297326726,0.38309336419753093,0.2530124560245926,0.7591214024720189,0.759135354433941,0.6468118122713418,True,4,5000,0.5
1.6,24,-0.8410763194443721,234.24279460456435,0.4066707561728395,0.275943371671398,0.8095321460581711,0.8095160317879846,0.6489591876059035,True,4,5000,0.5
1.5,24,-0.8703574382716146,249.88720250661098,0.43383055555555555,0.29895321004450026,0.8799159257346555,0.8799019361316773,0.6507619564241034,True,4,5000,0.5
1.4,24,-0.9017345370370765,267.53192151285526,0.4644675925925925,0.3249743158502974,0.9337979326525083,0.9337074514991338,0.6528776065378155,True,4,5000,0.5
1.3,24,-0.9356125694444505,287.4349014466345,0.4990176697530865,0.3645736800772606,1.0391516923967477,1.0391433118048599,0.6542992958909475,True,4,5000,0.5
1.2,24,-0.9740222839506055,310.6998955578765,0.5394067901234568,0.4039274664935953,1.1336544659060463,1.1335162124371045,0.6559786150386047,True,4,5000,0.5
1.1,24,-1.0169615277777777,338.4182129286016,0.5875291666666667,0.4466071659412219,1.2545773825916908,1.2544634714927225,0.6575406681607521,True,4,5000,0.5
1.0,24,-1.0637774151234527,370.47736716961845,0.6431902006172839,0.4923076186279205,1.3962395433829644,1.3962677982682017,0.6589472827457903,True,4,5000,0.5
0.9,24,-1.1168181327160425,409.7216061865292,0.7113217592592593,0.5511232299912938,1.6006427687368419,1.6006718758573157,0.6601646210173338,True,4,5000,0.5
0.8,24,-1.1729472608024618,456.23092820159553,0.7920670524691358,0.5747097695779263,1.6819992828346306,1.6820275174854782,0.6617810534436455,True,4,5000,0.5
0.7,24,-1.230340023148135,508.7394057909824,0.883226774691358,0.5253862687573587,1.5101084731027403,1.5100735049922676,0.6635977995886257,True,4,5000,0.5
0.6,24,-1.2737364660493773,550.9731783738139,0.956550462962963,0.33488477723287,0.8466437774054444,0.846660966872328,0.665420358260572,True,4,5000,0.5
0.5,24,-1.29426180555554,571.13528184909,0.9915541666666665,0.11089324079350465,0.17797353016552128,0.1779778009527746,0.6664625027231212,True,4,15000,0.5
0.4,24,-1.2995238988095084,575.6446387246078,0.9993830357142857,0.013931660617395711,0.013656357890946916,0.013656732412457018,0.6666542790529293,True,4,15000,0.5
0.3,24,-1.2999908432539524,575.9941144538727,0.9999897817460317,0.00045993516705269115,0.0002425174723073185,0.00024252439587257868,0.6666665010200561,True,4,15000,0.5
0.2,24,-1.299999999999984,576.0,1.0,0.0,0.0,0.0,0.6666666666666667,True,4,15000,0.5
0.1,24,-1.299999999999984,576.0,1.0,0.0,0.0,0.0,0.6666666666666667,True,4,15000,0.5
