T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.5833659567901283,22.040532432612608,0.0382307484567901,0.1333579640261935,0.2417567817328386,0.1204740224275548,0.3057887946851204,True,5,5000,0.0
1.7,24,-0.6267443209876848,21.755027666051863,0.0419460648148148,0.1655430042090197,0.2774359967243682,0.1717205092774145,0.3057260705049743,True,5,5000,0.0
1.6,24,-0.6446372530863876,21.76613853025488,0.043902199074074,0.1794885588115135,0.2947570214559566,0.1961061717544367,0.3157979734333935,True,5,5000,0.0
1.5,24,-0.6633228086419268,21.638941356858737,0.0463311728395061,0.1966227447570013,0.3068206899714533,0.2344645706355737,0.309476605462421,True,5,5000,0.0
1.4,24,-0.6843759259258227,21.32223728361592,0.0496947145061728,0.2241225054170393,0.3273542840237998,0.2865012770863954,0.3136666866315251,True,5,5000,0.0
1.3,24,-0.7085633950617178,21.28143819026244,0.0540933641975308,0.2616319276252401,0.3452759390638993,0.3789906747916003,0.2912039232949961,True,5,5000,0.0
1.2,24,-0.7384320679012406,20.923357258727584,0.0623302083333333,0.3341228872881385,0.3649414998592029,0.5525820660429528,0.2824967020821373,True,5,5000,0.0
1.1,24,-0.7784204629629703,20.41981289304682,0.079487037037037,0.5096294562554748,0.3770936436690491,1.0471163312008982,0.2364456930106636,True,5,5000,0.0
1.0,24,-0.8898991666665983,17.49201128863803,0.1932072916666666,2.9436051115011046,0.3220651955441987,7.95572369042438,0.291545905524744,True,5,5000,0.0
0.9,24,-1.1261734567901307,7.849025577209395,0.4694612654320987,0.7706856065979006,0.0803367898310919,0.2478596097241414,0.66452687686293,True,5,5000,0.0
0.8,24,-1.1724273765432331,4.367947378947134,0.4906554012345678,0.2756284399784665,0.0349374724205296,0.0385196084705197,0.6663765465986278,True,5,5000,0.0
0.7,24,-1.1906518827160728,2.026310526432746,0.4971982638888889,0.1093226576625648,0.0157536649282961,0.0092560201829984,0.6666067131447997,True,5,5000,0.0
0.6,24,-1.1974753086419994,0.6684740339103575,0.4993068672839507,0.0372547172687911,0.0060214045212516,0.0021448800353951,0.6666548226338763,True,5,5000,0.0
0.5,24,-1.1995467460317715,0.1233107625496414,0.4998862103174603,0.0093158745261866,0.0012289123831418,0.0003511552267845,0.6666650514999028,True,5,15000,0.0
0.4,24,-1.199958809523835,0.0111425387846061,0.499990128968254,0.0012859555346898,0.0001318978200168,3.4457904489748614e-05,0.6666665398074727,True,5,15000,0.0
0.3,24,-1.1999997619047873,5.7141224536441815e-05,0.4999999503968254,1.2698051755756349e-05,6.613378701003595e-07,1.6533910240923433e-07,0.6666666662089842,True,5,15000,0.0
0.2,24,-1.2000000000000255,0.0,0.5,2.526374171591467e-12,0.0,0.0,0.6666666666666667,True,5,15000,0.0
0.1,24,-1.2000000000000255,0.0,0.5,1.0105496686365867e-11,0.0,0.0,0.6666666666666667,True,5,15000,0.0
