T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.563918055555551,0.0362844135802469,0.1306127787345745,0.1089519367009601,0.3078768412051528,False,2,5000
1.7,24,-0.6081098148146511,0.0395116898148148,0.1628663678140827,0.1496628896105663,0.3116271955467454,False,2,5000
1.5,24,-0.6441758487654393,0.043117824074074,0.1982886889788157,0.2040660933950617,0.3116624794266248,False,2,5000
1.3,24,-0.6886702932098524,0.049405787037037,0.2621603629658053,0.3097404917141497,0.3005751214223267,False,2,5000
1.2,24,-0.7173417283951153,0.0549931327160493,0.3212176309312728,0.425499851334591,0.3001561214011741,False,2,5000
1.1,24,-0.7544104012345751,0.065912461419753,0.4333177260328993,0.6625876010093219,0.2996935967248058,False,2,5000
1.0,24,-0.8087459259259017,0.0875633101851851,0.700382427476547,1.3370424520910504,0.2753899878265146,False,2,5000
0.9,24,-0.9021435802469104,0.1613065972222222,1.1607362239467764,5.214951528455083,0.3325917498610278,False,2,5000
0.8,24,-1.0108949845679274,0.3511954089506173,0.6838059445676156,5.146891305271549,0.6267584591787863,False,2,5000
0.7,24,-1.0548664660493852,0.4185319830246913,0.274133463394585,0.5242152645490731,0.6620984303905202,False,2,5000
0.5,24,-1.0849030753968523,0.4558802083333333,0.0740780061443931,0.2719060600198766,0.6652058370584528,False,2,15000
0.3,24,-1.0946320634920819,0.4782315972222221,0.0372567247779196,0.1560571844248848,0.6662039328681529,False,2,15000
0.1,24,-1.101532599206369,0.4985998511904762,0.0217048514969064,0.0147501625705537,0.6666529906013673,False,2,15000
