T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5542067013889072,0.0528736979166666,0.131891278209185,0.102200466796875,0.310675819100159,False,18,5000
1.7,16,-0.5979173611111102,0.0571967881944444,0.1620770152078244,0.1410588125805646,0.3062595920867573,False,18,5000
1.5,16,-0.6337046180555569,0.0620439236111111,0.1918025520920486,0.1883344077726337,0.3129284471563066,False,18,5000
1.3,16,-0.6773856250000029,0.06984375,0.247914346475986,0.2762283653846154,0.3047842483374836,False,18,5000
1.2,16,-0.7044178124999936,0.0766594618055555,0.2965343597202994,0.3653704335632074,0.2944593849446897,False,18,5000
1.1,16,-0.7377034722222228,0.0857178819444444,0.3688314152637675,0.5081030427539283,0.2853937095963715,False,18,5000
1.0,16,-0.779646458333341,0.1035270833333333,0.4931313743444718,0.8377511816666665,0.2701731634045631,False,18,5000
0.9,16,-0.8375317361111031,0.1386568576388888,0.662284798279191,1.646862975975224,0.302248787685211,False,18,5000
0.8,16,-0.9127322569443954,0.2107375868055555,0.808700710011001,3.9743811998239775,0.4011406362772769,False,18,5000
0.7,16,-0.9807774305552102,0.3271802083333333,0.4700946635801288,4.975874692857139,0.5802247366169959,False,18,5000
0.5,16,-1.02841044642851,0.4188206473214286,0.1262761362534092,3.815625971371162,0.643547591363177,False,18,15000
0.3,16,-1.0440375446428511,0.4702238839285714,0.0541435857087435,0.177044340603724,0.6654616843591488,False,18,15000
0.1,16,-1.0538940178571357,0.4979859375,0.0310175981667271,0.0209391544643011,0.6666230952591135,False,18,15000
