T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5542955208333782,0.0531434895833333,0.1331805519659745,0.1014870829774305,0.3196042673954468,False,22,5000
1.7,16,-0.5981859027777824,0.05728125,0.1611690755141114,0.1403249428104576,0.3108420014485009,False,22,5000
1.5,16,-0.6335318402777856,0.0624292534722222,0.1924684527998705,0.1885853147826646,0.3089478990875536,False,22,5000
1.3,16,-0.6768328472222211,0.0694861979166666,0.2453715717371466,0.2743640100293801,0.300756867829689,False,22,5000
1.2,16,-0.7040921874999921,0.0759347222222222,0.2985343051215277,0.3576062020576132,0.2984090149948416,False,22,5000
1.1,16,-0.7371552430555551,0.0863573784722222,0.372743115487903,0.5085056089208055,0.2921347747441633,False,22,5000
1.0,16,-0.7801756250000078,0.1034815972222222,0.4930273927889459,0.8297832105246914,0.2777225908316992,False,22,5000
0.9,16,-0.8373135069444292,0.1339378472222222,0.6611766793777866,1.5538143533607685,0.2928763030889698,False,22,5000
0.8,16,-0.913520277777732,0.2176740451388888,0.7941718945524644,3.966028956826293,0.4237265596781742,False,22,5000
0.7,16,-0.9800551388885457,0.3293990451388889,0.4915167449331184,4.817050597087186,0.5834429989681835,False,22,5000
0.5,16,-1.0281908482142408,0.4132088169642857,0.1289916313776302,4.5951869119834186,0.6383588769805468,False,22,15000
0.3,16,-1.044036071428569,0.4700827008928571,0.0536160291150938,0.1803084345131841,0.6654384116425862,False,22,15000
0.1,16,-1.0539052678571394,0.4980123883928571,0.0311678324578679,0.0211643660394855,0.6666226650525123,False,22,15000
