T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5822991049382584,0.0380028163580246,0.1353888315389579,0.1194725454008059,0.3077619681937478,True,37,5000
1.7,24,-0.6264821604938878,0.0416893518518518,0.1649946521073868,0.1673805445896877,0.3139252868625064,True,37,5000
1.5,24,-0.663024104938272,0.0463573302469135,0.1974381028840857,0.2374576916300868,0.3018556454920904,True,37,5000
1.3,24,-0.7087539814815187,0.0544065586419753,0.2658283472890779,0.3785831437137277,0.3057639805180445,True,37,5000
1.2,24,-0.738187345679014,0.062446836419753,0.3319148975384257,0.548249157747485,0.2940166846516361,True,37,5000
1.1,24,-0.7788937962962429,0.0808163966049382,0.5318916853015505,1.1232429291986228,0.1905367395904501,True,37,5000
1.0,24,-0.883530339506183,0.1843891975308642,2.62460334831874,7.233199297475997,0.2843751068092948,True,37,5000
0.9,24,-1.1249729012345733,0.4656520833333333,0.8660191089544286,1.1849984674554117,0.6615277069897754,True,37,5000
0.8,24,-1.1726791358024924,0.4907905864197531,0.2703810113029842,0.037131666598047,0.6663869363959302,True,37,5000
0.7,24,-1.190553333333358,0.4971577932098766,0.1098355598279792,0.0095602967616744,0.6666047653388731,True,37,5000
0.5,24,-1.199549126984152,0.4998845238095238,0.0093348025608671,0.0003725351927421,0.6666649537010492,True,37,15000
0.3,24,-1.200000000000026,0.5,-3.3684988954552898e-12,0.0,0.6666666666666667,True,37,15000
0.1,24,-1.200000000000026,0.5,-3.03164900590976e-11,0.0,0.6666666666666667,True,37,15000
