T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5827945138889263,0.0575044270833333,0.1339930626293188,0.1191654297829861,0.3202854605913139,True,0,5000
1.7,16,-0.6266290277777814,0.0628235243055555,0.1646488966790627,0.1695936642962508,0.3068706260627315,True,0,5000
1.5,16,-0.6631427083333329,0.0700021701388888,0.2003534211110983,0.2401495941036522,0.3065315451901258,True,0,5000
1.3,16,-0.7096305555555543,0.0816911458333333,0.2746933944042807,0.3920760465277775,0.2837150547226726,True,0,5000
1.2,16,-0.7409039583333328,0.0942105902777777,0.365935432708358,0.5911892624164095,0.2430107032372227,True,0,5000
1.1,16,-0.7878439583333265,0.1225418402777777,0.6137900752892709,1.1903146935956792,0.2204896914710788,True,0,5000
1.0,16,-0.923450277777582,0.2611983506944444,2.624806847091236,4.774349508053621,0.4333028542240289,True,0,5000
0.9,16,-1.1258700694444126,0.4679894097222222,0.7892724724264171,0.3708339063700174,0.6609393372717467,True,0,5000
0.8,16,-1.1726915972222263,0.4907808159722222,0.2755324863406904,0.0399252820577711,0.6660166212949516,True,0,5000
0.7,16,-1.190806875,0.4972401041666666,0.1094558474150921,0.0094445038690642,0.6665313549903916,True,0,5000
0.5,16,-1.19954642857143,0.4998824776785714,0.0093053355096799,0.0003918124426149,0.6666626552702313,True,0,15000
0.3,16,-1.200000000000001,0.5,-6.315935428978668e-13,0.0,0.6666666666666667,True,0,15000
0.1,16,-1.200000000000001,0.5,-5.684341886080801e-12,0.0,0.6666666666666667,True,0,15000
