T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5833473611111402,0.0576378472222222,0.1330996355543199,0.1209820851234568,0.3102200490608526,True,30,5000
1.7,16,-0.6268700000000028,0.0629088541666666,0.1639803591849234,0.1700834875408496,0.3102679719824004,True,30,5000
1.5,16,-0.6637729861111107,0.0696021701388888,0.2045709077854604,0.239615217992541,0.3012506823823819,True,30,5000
1.3,16,-0.7098299305555553,0.0816251736111111,0.2713660525962401,0.3876504871735516,0.2887221123407922,True,30,5000
1.2,16,-0.7412409027777761,0.0939844618055555,0.3607250392995414,0.5728867824057997,0.2670600650335525,True,30,5000
1.1,16,-0.7879088888888858,0.1225819444444444,0.6062992464605687,1.1724618463524137,0.2223702099150867,True,30,5000
1.0,16,-0.921953749999819,0.2576402777777777,2.6640276346223573,4.901525913858027,0.4224634091905536,True,30,5000
0.9,16,-1.123351805555516,0.4661936631944444,0.8477194897790451,0.3914586149669929,0.660389487310072,True,30,5000
0.8,16,-1.1727762499999943,0.4908014756944444,0.2736810021529478,0.037381896004538,0.6660483103980437,True,30,5000
0.7,16,-1.190538888888886,0.4971324652777777,0.1127439717813141,0.0099920768408371,0.6665235549442334,True,30,5000
0.5,16,-1.199505357142858,0.4998743303571428,0.0102071706119204,0.0004115569132778,0.6666624554695793,True,30,15000
0.3,16,-1.1999989285714296,0.4999997767857143,5.713959138928557e-05,7.440051064122599e-07,0.6666666620528839,True,30,15000
0.1,16,-1.200000000000001,0.5,-5.684341886080801e-12,0.0,0.6666666666666667,True,30,15000
