T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5821901388889217,0.0572953993055555,0.1340008773320988,0.118349462915702,0.3184688833389276,True,27,5000
1.7,16,-0.6267830555555612,0.0628866319444444,0.1676531304301811,0.1742098219453524,0.2983067354386243,True,27,5000
1.5,16,-0.6629899999999993,0.0692350694444444,0.1995428054123383,0.2369420425102878,0.3031299567590597,True,27,5000
1.3,16,-0.7104495833333329,0.0820966145833333,0.2775386918869017,0.3963750266960469,0.2830095226560928,True,27,5000
1.2,16,-0.7412895833333332,0.0945447916666666,0.3595791967592632,0.5859063266203701,0.2590953326531332,True,27,5000
1.1,16,-0.7891236111111021,0.1230743055555555,0.6391336451382453,1.2082261506453424,0.2125473739505063,True,27,5000
1.0,16,-0.9216414583331548,0.2579516493055555,2.5703426484330976,4.760369956386963,0.4266224176771671,True,27,5000
0.9,16,-1.1230298611110674,0.4651965277777777,0.840403723670118,0.526509353360775,0.6594453287958677,True,27,5000
0.8,16,-1.1724018749999976,0.4906482638888889,0.2800209923437435,0.0388904952160551,0.6660246429807801,True,27,5000
0.7,16,-1.190610416666664,0.4971778645833333,0.1094046507935032,0.0093892468005866,0.6665319218364594,True,27,5000
0.5,16,-1.1995373214285712,0.4998808035714285,0.0095767908253492,0.0003922791836856,0.6666626511069549,True,27,15000
0.3,16,-1.199999464285715,0.4999998883928571,2.8570612029296982e-05,3.720131758200296e-07,0.6666666643597114,True,27,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,27,15000
