T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5833057716049844,0.0382348765432098,0.1337458103636524,0.1198089041906722,0.3123658100197081,True,11,5000
1.7,24,-0.6270737962962364,0.0417494984567901,0.164656771995396,0.1689936130229765,0.31017303344821,True,11,5000
1.5,24,-0.6628636419753412,0.0461898919753086,0.198054882969262,0.2340273739346137,0.3100257187933433,True,11,5000
1.3,24,-0.708220061728439,0.0541971836419753,0.2648276527300371,0.3808745458208032,0.2997486542853668,True,11,5000
1.2,24,-0.7378583950617505,0.0626944830246913,0.3350817830574883,0.5551337543717126,0.2912196057127153,True,11,5000
1.1,24,-0.7778617283950647,0.0775653163580247,0.5116620261425159,0.9956666759812624,0.2436134657486161,True,11,5000
1.0,24,-0.8931363580246097,0.2008649305555555,3.043622165199546,8.202133188819449,0.3241699476542998,True,11,5000
0.9,24,-1.127165987654326,0.4701344135802469,0.7573392052811223,0.2306610639994311,0.6646479853284714,True,11,5000
0.8,24,-1.1723860185185409,0.4906299382716049,0.280028670054201,0.0393323705589909,0.6663706055406649,True,11,5000
0.7,24,-1.190452561728418,0.4971099922839506,0.1118663816027751,0.0099750964126903,0.6666021260351656,True,11,5000
0.5,24,-1.1995638492063738,0.4998896825396826,0.0089380967579523,0.0003405437187602,0.6666651000838744,True,11,15000
0.3,24,-1.1999995238095496,0.4999999007936508,2.5395372547252382e-05,3.306688789450618e-07,0.6666666657513276,True,11,15000
0.1,24,-1.200000000000026,0.5,-3.03164900590976e-11,0.0,0.6666666666666667,True,11,15000
