T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5824725308642066,0.0381997299382716,0.1331374345541828,0.1201549109357854,0.3085655506221874,True,1,5000
1.7,24,-0.627276296296278,0.0417804012345679,0.1632592882122177,0.1703973055837973,0.308565110567261,True,1,5000
1.5,24,-0.6627723148147632,0.0461563271604938,0.1986849174628545,0.2325577375491542,0.3136638549758256,True,1,5000
1.3,24,-0.7087459876542924,0.0543951388888888,0.2647235827955621,0.3799999959876542,0.2959752784037172,True,1,5000
1.2,24,-0.7382776543210138,0.0628480324074074,0.3349222304465187,0.5622446177404841,0.2807556990136469,True,1,5000
1.1,24,-0.7785714506172293,0.079204436728395,0.5000493073382604,1.0215134996251092,0.2579715027090098,True,1,5000
1.0,24,-0.8821379629628802,0.182770949074074,2.7397276143208527,7.182215795671301,0.269183782434174,True,1,5000
0.9,24,-1.1263019753086414,0.469638387345679,0.7608734577346736,0.2516023588925442,0.6645440419313817,True,1,5000
0.8,24,-1.1725040432098996,0.4906865740740741,0.2734949930029983,0.0378283273147816,0.6663814025159702,True,1,5000
0.7,24,-1.190586111111135,0.4971547067901234,0.1106841128749691,0.0097693972908403,0.6666034573324955,True,1,5000
0.5,24,-1.1995755158730406,0.4998923115079365,0.0088012306239559,0.0003428904733588,0.6666650902784993,True,1,15000
0.3,24,-1.1999995238095496,0.4999999007936508,2.5395372547252382e-05,3.306688789450618e-07,0.6666666657513276,True,1,15000
0.1,24,-1.200000000000026,0.5,-3.03164900590976e-11,0.0,0.6666666666666667,True,1,15000
