L,periodica,T,E_mean,E_sem,Ms_mean,Ms_sem,Cv_mean,Cv_sem,chi_s_mean,chi_s_sem,U_mean,U_sem,n_intentos
16,True,0.3,-307.19981314285735,2.4179859806337283e-05,0.4999998409598215,2.1478288334439615e-08,3.934273327862078e-05,5.13070260681386e-06,5.859005636210668e-07,9.217161442736046e-08,0.6666666630387498,5.692925721794201e-10,40
16,True,0.5,-307.08832800000016,0.0009583797769994488,0.49988987723214284,1.072801913828505e-06,0.008931558041524568,7.996967097740933e-05,0.00034115637531897394,5.0817864818635515e-06,0.6666631664976131,5.156186666285575e-08,40
16,True,0.7,-304.7990088888888,0.004372564347642839,0.4971779513888889,5.92220015382964e-06,0.11017743221929713,0.00027723856681146107,0.009536923019455554,3.702749657130116e-05,0.6665298964617309,5.163159149083817e-07,40
16,True,0.8,-300.1633804444441,0.009475091291437112,0.490627265625,4.5279383398613514e-05,0.27744637154251567,0.00088554005853114,0.047647570217012936,0.005085067356072456,0.665967523091665,3.248253997791231e-05,40
16,True,0.9,-287.7306422222114,0.04752563514350801,0.4651739496527778,0.00030880271398385473,0.8555389923608001,0.008408301908172565,0.5889749574186599,0.026895336247817314,0.6590121001398661,0.0002443244234036152,40
16,True,1.0,-235.9058679999545,0.12879142650115225,0.25823385416666667,0.0007401131475806262,2.5783350082589296,0.00741398870638609,4.728322709810378,0.011116642919844162,0.4278521956359757,0.0016802838741254904,40
16,True,1.1,-201.72022888888733,0.03326594231052916,0.12240689453125,0.00016692793252276526,0.6347260257706142,0.0023923408122312213,1.2045679458465295,0.005042942983493672,0.20145568149572615,0.00190420304625827,40
16,True,1.2,-189.77306355555527,0.013853279897925702,0.09443657769097222,9.590252823744469e-05,0.3632322408676044,0.0007332040454292076,0.5854097120487316,0.0018804818023916143,0.2605390412797527,0.001659529136113896,40
16,True,1.3,-181.73954044444423,0.014217431337659011,0.0819419552951389,5.702203473104381e-05,0.2746604837149925,0.00040477542660629517,0.3906630365348632,0.0008286758760505161,0.28751287528554853,0.0008983709957169952,40
16,True,1.5,-169.84045111111095,0.010545622810239299,0.0695771875,3.5297687745917736e-05,0.20056496732294785,0.00021491448936353366,0.23787116929944702,0.00033342891510167557,0.3037381774452993,0.0006708653959553733,40
16,True,1.7,-160.5870471111117,0.013479378657692278,0.06309286675347223,3.25306355754919e-05,0.16495743493085935,0.00020467151007087426,0.17144419022912696,0.00024643799985335334,0.30872967271629215,0.0005955219178296724,40
16,True,2.0,-149.21756888889715,0.015195829497357143,0.05734043185763889,2.5512562050466145e-05,0.13357009082705346,0.00015372006661822893,0.11984265042879534,0.0001225466997395305,0.31179937908953637,0.0005592490457509945,40
24,False,0.1,-634.4837005714404,0.00037497438531559527,0.49860457961309523,1.7544324664959608e-06,0.021566614955696013,3.85080120326696e-05,0.014640826219324943,3.23822071872401e-05,0.6666530919066174,2.989487447613428e-08,40
24,False,0.3,-630.5158374285825,0.0018274740978237827,0.47827458457341265,1.2802020891235887e-05,0.03713138696908842,6.738537366837492e-05,0.15776855559677738,0.0006042248972484906,0.6661992862112249,1.712075129706146e-06,40
24,False,0.5,-624.8864740000099,0.005215144600649584,0.4556700310019841,3.937836463582639e-05,0.07350944876001854,0.0001552911215095159,0.2781855396813375,0.0010965797661283052,0.6651734213300017,5.718366305747469e-06,40
24,False,0.7,-607.2161964444509,0.05635852064301786,0.4122619868827161,0.001269935676064517,0.2901709236412639,0.0023492611622372506,1.9614536819675297,0.2886390871104857,0.6562352522740883,0.0012189889485049177,40
24,False,0.8,-581.2088413333383,0.11158373930786421,0.34086181712962965,0.0014346214128425573,0.706379753248881,0.004993678998536159,6.211030335396623,0.19256357912015507,0.6150191114365633,0.0018376854398529769,40
24,False,0.9,-519.5136804444293,0.11975019873896069,0.16363747395833333,0.0007790111817964877,1.188433575713609,0.004103213666837758,5.22387186184416,0.03711101871749829,0.3387260877212396,0.0025151588012344854,40
24,False,1.0,-465.8044797777783,0.04914569496467807,0.08920690297067901,0.00018129532266175627,0.6912702551925274,0.001631412940818913,1.3741036961313662,0.006085589158275742,0.27950119380259136,0.0019179739070486776,40
24,False,1.1,-434.56907933333287,0.030679163626856368,0.06562446469907407,6.868065870502724e-05,0.4311058363499235,0.0007480301158359457,0.6628826791773248,0.002074131836322946,0.29055956068461486,0.0014693244145799283,40
24,False,1.2,-413.3753375555599,0.023691231504224534,0.05518674672067901,4.894449211320413e-05,0.31832669283458803,0.00043175299348670565,0.4229198045510224,0.0009166740372627272,0.3003409248251077,0.0009407312723897445,40
24,False,1.3,-396.8922657777818,0.021290499210131753,0.04936069540895062,3.1522662621091386e-05,0.25937978268090184,0.000321247685519993,0.3109864009401874,0.0004087057098053126,0.30286836713662235,0.0006862062816729246,40
24,False,1.5,-371.00527711111187,0.02264129096682985,0.04300941936728395,2.653870399179064e-05,0.1972037258677119,0.0002982183250263351,0.2035040107703475,0.00028911882105014773,0.30817723051934826,0.0006177977076963814,40
24,False,1.7,-350.3577362222169,0.0196898222294281,0.039512524112654324,1.7343075517608795e-05,0.16364315719140282,0.00019051984298202565,0.1509796224046462,0.00018373379131437264,0.3106440649276264,0.0005059464678012123,40
24,False,2.0,-324.9955931111198,0.02219776347777581,0.03635546006944444,1.2268809063619106e-05,0.13275785831535086,0.0001961282070426238,0.10845721504770019,0.000103554703573842,0.3111021449347771,0.0005268072581269604,40
24,True,0.1,-691.2000000000148,1.8204463436300913e-14,0.5,0.0,-1.2126596023639039e-11,3.2201266521575488e-12,0.0,0.0,0.6666666666666667,0.0,40
24,True,0.3,-691.1996920000148,3.295068704055786e-05,0.4999998834325397,1.250212970928111e-08,2.8824514752889145e-05,3.0769673396480663e-06,4.2985636383718884e-07,5.050751704992429e-08,0.666666665477557,1.3959884151370556e-10,40
24,True,0.5,-690.9472914285859,0.0010366607422424192,0.4998889136904762,4.6817444228730967e-07,0.009001228633092575,3.492890818037774e-05,0.0003472226913168619,2.241134084480316e-06,0.6666650697284463,1.024737189110712e-08,40
24,True,0.7,-685.8050115555693,0.007081670217879662,0.4971808526234568,4.434958210733452e-06,0.11011709061239079,0.00026721191998497275,0.009572993042317877,3.6963042396615764e-05,0.6666047028784479,2.3524970497123625e-07,40
24,True,0.8,-675.3827613333453,0.01279674478058632,0.4907147964891975,1.0842948656092407e-05,0.27496305424798423,0.0005936073564924693,0.03813928202618466,0.00014177313670374285,0.6663793894520535,1.0386200544367744e-06,40
24,True,0.9,-648.6121400000023,0.060013338344534414,0.4691159635416667,0.00018249327715480121,0.7667728588701556,0.004911201599392441,0.34630626601292525,0.038244425690423335,0.664224626839695,0.00013179278085498873,40
24,True,1.0,-509.9311582221846,0.3081371395311401,0.1869413348765432,0.0009990937988261178,2.833299597400455,0.022192864603845383,7.623626094341779,0.05463392689110804,0.27437721396116865,0.0035334209627066937,40
24,True,1.1,-448.39839244444266,0.033681771564842374,0.07957320794753087,0.00012653005169773363,0.5086637253648656,0.001261639976277057,1.0458005060187132,0.004847954554784254,0.2418319314555092,0.0025183673588034033,40
24,True,1.2,-425.09237999999567,0.021874408549507507,0.06252887345679012,5.1494119002250964e-05,0.33455509820794255,0.00047557122006139287,0.5542691499044425,0.0013269600449571934,0.28576233438385035,0.0013275859115894305,40
24,True,1.3,-408.092583555554,0.023778117720666875,0.05440183063271605,4.643780109439862e-05,0.264002417219046,0.0003589393030472337,0.3807339260895787,0.0007929455173294202,0.29847991191917955,0.0007024141619868934,40
24,True,1.5,-381.9523577777808,0.022640320250778476,0.04634124228395062,2.5495587411814718e-05,0.19840447302369993,0.00020762306163679662,0.2361902460929927,0.00036742255340314016,0.30698212875406616,0.0006281680387539559,40
24,True,1.7,-361.1872186666659,0.025660880038407444,0.04193514756944444,1.9628641839841694e-05,0.1641648937233928,0.00021292957689057298,0.17008488468388155,0.0002101353727920908,0.3098311945383578,0.0005641933569740807,40
24,True,2.0,-335.68838311110574,0.02374396698034776,0.03816793595679012,1.727051941973372e-05,0.13368483777325824,0.00017495866176696364,0.11979903232088049,0.00014425112989577678,0.3105170750562601,0.0005361205319917829,40
