T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5643214969135903,0.0363128858024691,0.1344142217390703,0.1090456434756515,0.3100818612436783,False,8,5000
1.7,24,-0.608577592592662,0.039566049382716,0.1649251842556196,0.1517315345840393,0.3100259509430237,False,8,5000
1.5,24,-0.6441545524690862,0.0428474537037037,0.1969342367794727,0.2004164053292181,0.3112113245768203,False,8,5000
1.3,24,-0.6888079166666645,0.0494207947530864,0.2563676864628238,0.3094628184228922,0.3030861543062731,False,8,5000
1.2,24,-0.7177068209877218,0.0554548225308641,0.3165905683581275,0.4238907376536069,0.3014039744544176,False,8,5000
1.1,24,-0.7544334567901534,0.0653077932098765,0.4282083273879412,0.653188866064971,0.2971209907698878,False,8,5000
1.0,24,-0.8083126388888806,0.0890496913580247,0.6921963891246479,1.3892687789574767,0.2679191201425187,False,8,5000
0.9,24,-0.9022405401234072,0.1624020833333333,1.1846515385580187,5.174553003120712,0.3349497871214648,False,8,5000
0.8,24,-1.009284922839537,0.3345037422839506,0.6974373348402055,7.298261532740683,0.6066651810226658,False,8,5000
0.7,24,-1.0546664043210001,0.4186036265432099,0.2797348384172318,0.5266680844160148,0.662082287692993,False,8,5000
0.5,24,-1.084820456349223,0.4557014880952381,0.0754190046257766,0.2865322523696214,0.665134310203183,False,8,15000
0.3,24,-1.0946592658730347,0.4782794642857143,0.0373278434639315,0.1594136479781127,0.6661945326642454,False,8,15000
0.1,24,-1.1015321428571634,0.4985992063492063,0.0216274739108889,0.0146668424036278,0.6666530664474364,False,8,15000
