T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5643576234568606,0.036328973765432,0.1302359694829849,0.1084224761621228,0.3107760141343821,False,35,5000
1.7,24,-0.6082503395061246,0.0394231095679012,0.1624954531787944,0.1511515641849228,0.3083424600882711,False,35,5000
1.5,24,-0.6442974228395708,0.0432573688271604,0.1954191221625759,0.2040977707127344,0.3109577510182845,False,35,5000
1.3,24,-0.68894945987655,0.0491945601851851,0.2580775463976506,0.3116819404024218,0.2968266785147111,False,35,5000
1.2,24,-0.7174521913580382,0.0551018904320987,0.3233262513714268,0.4204560263195879,0.3068083590787601,False,35,5000
1.1,24,-0.7547696141975657,0.0661050925925925,0.4369490961193011,0.6842124164983168,0.2832312429164112,False,35,5000
1.0,24,-0.8085499382715471,0.088882561728395,0.710704172936049,1.3604376158299032,0.2799923055546557,False,35,5000
0.9,24,-0.9028546604938329,0.1679915895061728,1.2037896390583025,5.347100039090844,0.3556786045329619,False,35,5000
0.8,24,-1.0094048302469176,0.3434403549382716,0.6888135895727662,5.811220028853726,0.618590236458278,False,35,5000
0.7,24,-1.0548284567901245,0.4193064429012345,0.2750123015998508,0.5008492652251486,0.6622848157822105,False,35,5000
0.5,24,-1.0848407936508062,0.4556697916666666,0.0740196076415789,0.2832028831944519,0.6651515127647392,False,35,15000
0.3,24,-1.0946621230158917,0.4783392857142857,0.0371246967960708,0.1595761885865521,0.6661946895846982,False,35,15000
0.1,24,-1.1015358531746235,0.4986100198412698,0.0214710056853719,0.0145033661565285,0.6666532186865521,False,35,15000
