T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5543729166667034,0.0532732638888888,0.1330898816666597,0.1034875682253086,0.3113996345240051,False,33,5000
1.7,16,-0.598379166666673,0.0574509548611111,0.1636712672049208,0.1410907631796931,0.3156986304653638,False,33,5000
1.5,16,-0.6337517708333368,0.0620940104166666,0.1914399243345693,0.1886950754513889,0.3074408914135574,False,33,5000
1.3,16,-0.6771317708333309,0.0697048611111111,0.2474079204059893,0.2784664203466287,0.2995594047388448,False,33,5000
1.2,16,-0.7038470833333269,0.0761129340277777,0.3019806469444614,0.3585964810940717,0.2984951703147565,False,33,5000
1.1,16,-0.7371076388888814,0.0849431423611111,0.3755344403632881,0.4932898568585156,0.2949985392173179,False,33,5000
1.0,16,-0.7803500694444417,0.1044683159722222,0.4953788108876722,0.8214284131462186,0.288055042960479,False,33,5000
0.9,16,-0.8376811111111181,0.1403872395833333,0.6582675138484594,1.6644552745177472,0.3104707112322179,False,33,5000
0.8,16,-0.9131189930555275,0.2100765625,0.7937824378236423,4.081568801302082,0.3978604330044539,False,33,5000
0.7,16,-0.9784162847219097,0.3127935763888889,0.5011244077094517,5.564129442449293,0.5587704813371741,False,33,5000
0.5,16,-1.0294083928570894,0.4401143973214286,0.1087045152976315,0.2714479870854518,0.663189035343552,False,33,15000
0.3,16,-1.0439912499999913,0.4701331473214286,0.0547463536501406,0.1765970296662544,0.6654605216500634,False,33,15000
0.1,16,-1.0539031696428498,0.4980072544642857,0.0308747570898049,0.0209803563456034,0.6666230309385311,False,33,15000
