T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5830568750000261,0.0574650173611111,0.1323064557527828,0.1184041541194058,0.3181505892847952,True,21,5000
1.7,16,-0.6267124305555574,0.0632140625,0.1654884739711179,0.1722314280637256,0.309702105789827,True,21,5000
1.5,16,-0.6630855555555556,0.0691966145833333,0.1989759019895763,0.2334464557291668,0.3078076560050805,True,21,5000
1.3,16,-0.7098590972222211,0.0817168402777777,0.2723641392059429,0.3855254052647201,0.2909639048004948,True,21,5000
1.2,16,-0.7417497222222215,0.0949770833333333,0.3648400030726861,0.5828898590277776,0.272625776578455,True,21,5000
1.1,16,-0.7887200694444402,0.1232585069444444,0.6425083412294922,1.244199803865039,0.1921806382469342,True,21,5000
1.0,16,-0.9231408333331071,0.2603212673611111,2.5676036913779683,4.726524608794367,0.4333122715524591,True,21,5000
0.9,16,-1.1238978472221939,0.4656690104166666,0.8285426251471383,0.5360349621720751,0.6595435305701762,True,21,5000
0.8,16,-1.1722032638888822,0.4895407118055555,0.2926562894887574,0.1913028402753802,0.6651533818932716,True,21,5000
0.7,16,-1.1903823611111086,0.4971150173611111,0.1132272914185714,0.0097164070078191,0.6665272432362059,True,21,5000
0.5,16,-1.1995850892857154,0.4998955357142857,0.0085714317633573,0.0003238769387934,0.6666633430545733,True,21,15000
0.3,16,-1.1999989285714296,0.4999997767857143,5.713959138928557e-05,7.440051064122599e-07,0.6666666620528839,True,21,15000
0.1,16,-1.200000000000001,0.5,-5.684341886080801e-12,0.0,0.6666666666666667,True,21,15000
