T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5828237037036809,0.0380565200617284,0.1323192419555615,0.1194188076024519,0.307919010667545,True,5,5000
1.7,24,-0.6273403703703775,0.0418211805555555,0.1628868449297313,0.1697416157180466,0.3082745858494612,True,5,5000
1.5,24,-0.6629667901234906,0.0461915509259259,0.1978880547779866,0.2359197838220162,0.30349086918497,True,5,5000
1.3,24,-0.7080332407408542,0.0545482253086419,0.2639119611921232,0.384370857009075,0.2973314191576299,True,5,5000
1.2,24,-0.7378035185185134,0.0627230324074074,0.3363919228942826,0.5663426676376035,0.2762765041056222,True,5,5000
1.1,24,-0.7783025925925424,0.0795915509259259,0.500850908176742,1.0469999351781711,0.2409206323779366,True,5,5000
1.0,24,-0.8846891049381833,0.1857368055555556,2.891428874442277,7.773810071327153,0.2695284930865441,True,5,5000
0.9,24,-1.1262525925925957,0.4696594135802469,0.7647757550129561,0.2347808840268506,0.664608397674304,True,5,5000
0.8,24,-1.1725537654321183,0.4907759259259259,0.2700633397086309,0.0366279666666424,0.6663905034744864,True,5,5000
0.7,24,-1.19075842592595,0.4972091820987654,0.1089129606346735,0.009517959724644,0.666605073820169,True,5,5000
0.5,24,-1.1995769444444695,0.4998925099206348,0.0087542424646219,0.0003361936254187,0.6666651201903177,True,5,15000
0.3,24,-1.1999994841270096,0.4999998511904761,2.9980663070383333e-05,8.266771267528839e-07,0.6666666643846673,True,5,15000
0.1,24,-1.2000000000000255,0.5,1.0105496686365867e-11,0.0,0.6666666666666667,True,5,15000
