T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.582639166666703,0.05729453125,0.1317776049333296,0.1199338965190972,0.3102638371756219,True,34,5000
1.7,16,-0.6276724305555601,0.0630532118055555,0.1669839522025661,0.172437931044617,0.3083138871750104,True,34,5000
1.5,16,-0.6637675694444437,0.0697114583333333,0.1997274858661057,0.2388645038888888,0.3028820142829741,True,34,5000
1.3,16,-0.7105550694444427,0.0820598958333333,0.2716276813142087,0.3939230488782052,0.2876220980589073,True,34,5000
1.2,16,-0.7411481249999989,0.0938931423611111,0.3634210638811789,0.5702526456388246,0.2705713912853231,True,34,5000
1.1,16,-0.787951874999991,0.1229750868055555,0.6460630894306996,1.2204757577002667,0.193740462824725,True,34,5000
1.0,16,-0.9202874305553823,0.2551696180555555,2.5803821724432225,4.790350079251542,0.4200674562425734,True,34,5000
0.9,16,-1.1249134722221787,0.4670689236111111,0.807445370346094,0.4256172583247538,0.6604776397564014,True,34,5000
0.8,16,-1.1724121527777875,0.49060078125,0.2818473471739579,0.0403023079644082,0.6660041918927341,True,34,5000
0.7,16,-1.1906157638888857,0.4971887152777778,0.1107853295817379,0.0095806244598658,0.6665295067210639,True,34,5000
0.5,16,-1.199542232142858,0.4998818080357143,0.0094034193548395,0.0003890530548318,0.6666626807934034,True,34,15000
0.3,16,-1.199999464285715,0.4999998883928571,2.8570612029296982e-05,3.720131758200296e-07,0.6666666643597114,True,34,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,34,15000
