T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7465960493827524,187.34881447078956,0.0336614197530864,0.2053042261907952,0.6384940994222524,0.0941827417626886,0.3078137275384633,True,22,5000,0.5
1.7,24,-0.8151103549382942,221.10117552943268,0.0341639660493827,0.2495988667321498,0.7503655952665166,0.1128324957133058,0.3122099291470924,True,22,5000,0.5
1.6,24,-0.8411926851850944,234.43914579676007,0.0344374228395061,0.2743306596528129,0.802963772891382,0.1218948452910664,0.3104342627579607,True,22,5000,0.5
1.5,24,-0.8698774228395619,249.87111397524495,0.0346198302469135,0.2988283066454046,0.8557555835450751,0.1335745749222681,0.3008030136400599,True,22,5000,0.5
1.4,24,-0.9010572839506081,267.34588120264,0.034713811728395,0.3323813515408924,0.9531803547851349,0.1431849907382912,0.3043264190035719,True,22,5000,0.5
1.3,24,-0.9358799305555865,287.38308037599165,0.0347157021604938,0.3627177249673314,1.0212979679926335,0.1549898612687295,0.2984001136052836,True,22,5000,0.5
1.2,24,-0.9740496141975269,310.8460700873314,0.0343520061728395,0.4041848101255457,1.141676748988116,0.1614226371627802,0.3050466106406743,True,22,5000,0.5
1.1,24,-1.0166114891975317,338.0343547921157,0.0336710262345679,0.4524609027480357,1.2656039913300638,0.175299777084892,0.2891461034028176,True,22,5000,0.5
1.0,24,-1.064182206790119,370.86064754116575,0.0321452160493827,0.5000346041085019,1.4086402678987926,0.1759482633607682,0.2861211204170991,True,22,5000,0.5
0.9,24,-1.11642634259259,409.7962267505167,0.0300512345679012,0.5555271125118246,1.6209224585519324,0.1787545065691206,0.2613820476006734,True,22,5000,0.5
0.8,24,-1.1735112191358,456.8326481633741,0.0263686728395061,0.5737975057376349,1.679722543266343,0.1628129580589848,0.2198438107377023,True,22,5000,0.5
0.7,24,-1.229840787037026,508.4328792693496,0.0199198302469135,0.5341501947070207,1.5156902769792526,0.1206889970556536,0.1381111848643345,True,22,5000,0.5
0.6,24,-1.2734690046296213,550.8600253327704,0.0114271219135802,0.3300747665294402,0.8269136778679038,0.0761977402249085,-0.2926500061032528,True,22,5000,0.5
0.5,24,-1.2943805555555412,571.1738521756521,0.0033902777777777,0.1069239288885405,0.1830867441001626,0.0298065501587301,-2.071256282678698,True,22,15000,0.5
0.4,24,-1.2994536408730002,575.5926402102797,0.0003396329365079,0.0157527386856296,0.0155208690613209,0.0036333744012188,-22.00765233539097,True,22,15000,0.5
0.3,24,-1.2999929166666508,575.9957715493844,3.67063492063492e-06,0.0003516189202473,0.000134813308587,3.370428949357521e-05,-631.4490580545943,True,22,15000,0.5
0.2,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,22,15000,0.5
0.1,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,22,15000,0.5
