T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.5828228086419888,21.87511388635808,0.0381149691358024,0.1311465981233116,0.2405828122808948,0.1198224478737997,0.3095846044490798,True,8,5000,0.0
1.7,24,-0.6270679012344639,21.81844847892269,0.0419622299382716,0.1626515993373939,0.2780838876255001,0.1707189714349834,0.3066236305288159,True,8,5000,0.0
1.6,24,-0.6442570987654799,21.703162151952174,0.0437378086419753,0.1766985650506135,0.2916798328484718,0.1960016922496569,0.3088430784569481,True,8,5000,0.0
1.5,24,-0.6630512654320833,21.69974000577765,0.0464993441358024,0.1986818959741396,0.3137578137913311,0.2393592625920208,0.3081505944289091,True,8,5000,0.0
1.4,24,-0.6844218209876496,21.520099553343258,0.049894637345679,0.2263121171610677,0.3288702289738029,0.294598789094038,0.3049756265199226,True,8,5000,0.0
1.3,24,-0.708520030864203,21.04388791360192,0.0546502314814814,0.2656810560300486,0.3421318296847271,0.3877982331196578,0.2906793828810493,True,8,5000,0.0
1.2,24,-0.7378317901234892,20.971089531343747,0.061990586419753,0.3247383392393717,0.364626522557481,0.5323956292752628,0.2995633281750716,True,8,5000,0.0
1.1,24,-0.7787021913580555,20.316704073242818,0.0798480324074074,0.5207442154878128,0.3779932252048489,1.0930797013959028,0.2093970359739457,True,8,5000,0.0
1.0,24,-0.8827260185184703,17.651163307482054,0.18295,2.7303950346614934,0.3226820253377415,7.2573056840740735,0.2641136070141188,True,8,5000,0.0
0.9,24,-1.1256684259259304,7.86200306659852,0.4687851851851852,0.753645060441958,0.0806207666854478,0.3767336041151736,0.6640918909221656,True,8,5000,0.0
0.8,24,-1.1724137962963193,4.381102642163508,0.4906603780864197,0.2748002641900546,0.0357864390092496,0.0386014618816288,0.6663760340139235,True,8,5000,0.0
0.7,24,-1.1905470987654576,2.039154685451434,0.4971632330246913,0.1108881799771556,0.0159748990500957,0.0095497270711116,0.6666048201547623,True,8,5000,0.0
0.6,24,-1.1975515740740996,0.6402968822915046,0.499327700617284,0.0368079938408738,0.0058199893419068,0.0021355374427489,0.6666548802988147,True,8,5000,0.0
0.5,24,-1.199562658730184,0.118739464586726,0.4998913690476191,0.0089331612139681,0.0011930729345409,0.0003298579930799,0.6666651493604543,True,8,15000,0.0
0.4,24,-1.1999545238095493,0.01268535184709,0.4999888888888888,0.0014167612486441,0.0001490988779015,3.7768650886782495e-05,0.6666665275252643,True,8,15000,0.0
0.3,24,-1.1999992857143111,0.0001714236736093,0.4999998511904761,3.809197584848368e-05,1.9839002380947758e-06,4.959893296074824e-07,0.6666666652936969,True,8,15000,0.0
0.2,24,-1.2000000000000255,0.0,0.5,2.526374171591467e-12,0.0,0.0,0.6666666666666667,True,8,15000,0.0
0.1,24,-1.2000000000000255,0.0,0.5,1.0105496686365867e-11,0.0,0.0,0.6666666666666667,True,8,15000,0.0
