T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5826087500000283,0.0573595486111111,0.1334270930999963,0.1199012909683641,0.3140670427167829,True,6,5000
1.7,16,-0.6279448611111103,0.0633267361111111,0.1650027003135588,0.1716768943173566,0.314887049375067,True,6,5000
1.5,16,-0.6634084722222219,0.0695366319444444,0.2007706893146835,0.2369728422788067,0.3086439287326264,True,6,5000
1.3,16,-0.7093493055555549,0.08162265625,0.2702866850025763,0.3801151607772436,0.3001905934756398,True,6,5000
1.2,16,-0.7409340277777757,0.0937674479166666,0.3653047818072963,0.5654056786892363,0.2768057028313134,True,6,5000
1.1,16,-0.7871555555555517,0.1223461805555555,0.6166074976022877,1.1766712486251405,0.2117724087058752,True,6,5000
1.0,16,-0.9239736805553911,0.26211484375,2.625781180443141,4.7722264159548615,0.4362422005232912,True,6,5000
0.9,16,-1.124914236111084,0.4670197048611111,0.8123163995960258,0.4365753826110266,0.6604067073756268,True,6,5000
0.8,16,-1.1728047916666675,0.4908876736111111,0.2710226845660912,0.0364419833236873,0.6660639477546177,True,6,5000
0.7,16,-1.1907943750000023,0.4972329861111111,0.1074463499094236,0.0091997096119911,0.6665346304900348,True,6,5000
0.5,16,-1.1995919642857156,0.4998982142857143,0.0083140824494876,0.0003000526530598,0.6666635831240186,True,6,15000
0.3,16,-1.200000000000001,0.5,-6.315935428978668e-13,0.0,0.6666666666666667,True,6,15000
0.1,16,-1.200000000000001,0.5,-5.684341886080801e-12,0.0,0.6666666666666667,True,6,15000
