T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5831639814814424,0.0384220679012345,0.1335243577271588,0.1202038280178326,0.3143052925858661,True,27,5000
1.7,24,-0.6269501543210203,0.0421038966049382,0.1624653102605454,0.1720054658431172,0.3069304191620323,True,27,5000
1.5,24,-0.6633442283951427,0.0463526234567901,0.198734207197992,0.2358162542295381,0.3060532432626393,True,27,5000
1.3,24,-0.7085728703703827,0.0545296682098765,0.2644743733829875,0.3861101638961426,0.295945942968886,True,27,5000
1.2,24,-0.7380224691357616,0.0622324074074074,0.3385698913335997,0.5525217634773667,0.2853853425348849,True,27,5000
1.1,24,-0.778581358024712,0.0800358796296296,0.5155793928982233,1.064048750701459,0.2406625322810248,True,27,5000
1.0,24,-0.8827920061728083,0.1843025077160494,2.6941373599335443,7.140368601130827,0.2741892650064781,True,27,5000
0.9,24,-1.1262489506172937,0.4696103780864198,0.7787228524405245,0.247165514402301,0.6645351996498303,True,27,5000
0.8,24,-1.1727726234568128,0.4908229938271605,0.2703997677563228,0.0369826545096185,0.6663881708144512,True,27,5000
0.7,24,-1.19057006172842,0.4971599151234567,0.1119384777582153,0.0097638359482767,0.6666034844313977,True,27,5000
0.5,24,-1.1995611111111366,0.4998884424603174,0.008985528888944,0.0003528259608955,0.666665044189335,True,27,15000
0.3,24,-1.1999988095238348,0.499999751984127,6.34829974179961e-05,8.266015072422306e-07,0.6666666643785126,True,27,15000
0.1,24,-1.2000000000000255,0.5,1.0105496686365867e-11,0.0,0.6666666666666667,True,27,15000
