T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5826319444444854,0.0379864197530864,0.1324219683641937,0.1191913950342934,0.3102155385396615,True,7,5000
1.7,24,-0.6272448456789976,0.0418555169753086,0.1637351912533354,0.1711482056276728,0.301600853994429,True,7,5000
1.5,24,-0.6630135185185135,0.0462807098765432,0.1970943470705044,0.2347732777686327,0.3066433798160091,True,7,5000
1.3,24,-0.7087931481481716,0.0548947530864197,0.2637948391965007,0.3878900968238894,0.2987282499528316,True,7,5000
1.2,24,-0.7379416358024241,0.0624552854938271,0.3356057108363673,0.544139826045239,0.2943960238110339,True,7,5000
1.1,24,-0.7788545370370747,0.0811269290123456,0.518099015851349,1.0803895855935908,0.2565841308652927,True,7,5000
1.0,24,-0.8865021913579793,0.1882614969135802,2.798634101925321,7.578928567692039,0.2829876233117832,True,7,5000
0.9,24,-1.126448703703703,0.4700161265432099,0.7326113256150927,0.2097749570149432,0.6648038357134867,True,7,5000
0.8,24,-1.1724566358024857,0.4906677469135802,0.277834611603901,0.0388932831104504,0.6663740554854414,True,7,5000
0.7,24,-1.1905417592592835,0.4971540509259258,0.1109133464243868,0.0095878095128603,0.6666045791399251,True,7,5000
0.5,24,-1.199562301587327,0.4998916170634921,0.0089980919728986,0.0003284319018028,0.6666651559085297,True,7,15000
0.3,24,-1.2000000000000255,0.5,1.1228329651517634e-12,0.0,0.6666666666666667,True,7,15000
0.1,24,-1.2000000000000255,0.5,1.0105496686365867e-11,0.0,0.6666666666666667,True,7,15000
