T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.553694965277836,0.0530801215277777,0.1324893721277042,0.1031200286564428,0.3107074329431794,False,21,5000
1.7,16,-0.5985489236110901,0.0577634548611111,0.1631769135075142,0.1427393742908042,0.3124712170043681,False,21,5000
1.5,16,-0.6332144791666597,0.0618712673611111,0.1924497199000067,0.1857733332703189,0.3098794662088597,False,21,5000
1.3,16,-0.6773204166666656,0.0695703993055555,0.2514717452728347,0.272716672007063,0.3047286376473463,False,21,5000
1.2,16,-0.7042359027777766,0.0759537326388888,0.3029128952254625,0.3571390091804914,0.2953713129050695,False,21,5000
1.1,16,-0.736971354166674,0.0860092881944444,0.3742408846992822,0.5040485954527915,0.2861222995855818,False,21,5000
1.0,16,-0.7794264236111116,0.1030692708333333,0.4902560647033738,0.8019085452083332,0.2845271106214673,False,21,5000
0.9,16,-0.8379586458333366,0.1369368923611111,0.6674794876234436,1.6697988679505305,0.2834087290947504,False,21,5000
0.8,16,-0.9146146527777281,0.2165287326388889,0.7638106030073643,4.054950299187404,0.4204171747547228,False,21,5000
0.7,16,-0.9820039930552121,0.3438622395833333,0.4737687728489196,3.964348691443449,0.602355512499134,False,21,5000
0.5,16,-1.0294694196428285,0.4402154017857143,0.1066209423979671,0.2719471371173512,0.6631920142136652,False,21,15000
0.3,16,-1.044025624999994,0.4701666294642857,0.0544331163483649,0.1779582562818878,0.6654537877087043,False,21,15000
0.1,16,-1.05390598214285,0.4980162946428571,0.0309142838830211,0.0208435881377511,0.6666233115382164,False,21,15000
