T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.5825183333332722,21.879647118952917,0.0380788194444444,0.135482129377768,0.2351156889568396,0.120101685952932,0.3082312344937367,True,3,5000,0.0
1.7,24,-0.6271028703703071,21.75640541321304,0.0417890432098765,0.1642805510341953,0.2788332580476889,0.1696331338336159,0.3081513880272082,True,3,5000,0.0
1.6,24,-0.6443048765431699,21.80880424879447,0.0439027777777777,0.1800382483530426,0.2949479920835052,0.1981285570987654,0.3095078490999576,True,3,5000,0.0
1.5,24,-0.6633129938271808,21.626186084753677,0.046387037037037,0.1980940043819974,0.3097625531757145,0.2357066632921812,0.3060637583118372,True,3,5000,0.0
1.4,24,-0.6841591049382303,21.55698762249728,0.0495092978395061,0.2256453976582574,0.3300614512700563,0.2928011586560603,0.3024458432426296,True,3,5000,0.0
1.3,24,-0.708440123456794,21.302459945334547,0.0543140046296296,0.266447862728344,0.347513770161828,0.3798577663283474,0.2924068392395309,True,3,5000,0.0
1.2,24,-0.7383220987654783,21.041799071131752,0.0621574074074074,0.3315831250968117,0.3642052031028426,0.551307345679013,0.2883254287491975,True,3,5000,0.0
1.1,24,-0.7779513888888926,20.367814048576697,0.0792663966049382,0.5057336164677078,0.3765898335630407,1.0198517293108564,0.2521221779074692,True,3,5000,0.0
1.0,24,-0.8820825925925925,17.755827648274483,0.1819993827160493,2.8416773527704517,0.3266941689181304,7.524588292373119,0.2506021963104118,True,3,5000,0.0
0.9,24,-1.126470987654328,7.823603919912891,0.4697467206790123,0.7419361306033981,0.0812805912233272,0.2279564831723313,0.664668185653861,True,3,5000,0.0
0.8,24,-1.1727242283950816,4.331548187818049,0.4907908179012346,0.2720861923655269,0.0348524904036543,0.0372789300368903,0.666385790320387,True,3,5000,0.0
0.7,24,-1.19055867283953,2.0774649452234395,0.4971423611111111,0.1116107016026689,0.0167133608010293,0.0098600518077621,0.66660285322419,True,3,5000,0.0
0.6,24,-1.197501759259284,0.6511410857536499,0.4993163194444444,0.0379685958713943,0.0059363562436039,0.0021965322916539,0.6666545473638918,True,3,5000,0.0
0.5,24,-1.199592658730184,0.1135396131539098,0.4998960813492062,0.0084234186870162,0.0011833782504355,0.000327539611753,0.6666651601523197,True,3,15000,0.0
0.4,24,-1.1999680952381206,0.0083426187823205,0.4999925595238096,0.0009931609093251,9.989346972471946e-05,2.5961947152097764e-05,0.6666665712195597,True,3,15000,0.0
0.3,24,-1.1999997619047873,5.7141224536441815e-05,0.4999999503968254,1.2698055124255242e-05,6.613378701003595e-07,1.6533910240923433e-07,0.6666666662089842,True,3,15000,0.0
0.2,24,-1.2000000000000255,0.0,0.5,2.526374171591467e-12,0.0,0.0,0.6666666666666667,True,3,15000,0.0
0.1,24,-1.2000000000000255,0.0,0.5,1.0105496686365867e-11,0.0,0.0,0.6666666666666667,True,3,15000,0.0
