T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5551545486111337,0.0532883680555555,0.1299432303702943,0.104287799070216,0.3100196091030662,False,7,5000
1.7,16,-0.5983884722222284,0.0575959201388888,0.1604808232149918,0.1427349196339416,0.3111145184378944,False,7,5000
1.5,16,-0.6335494791666623,0.0619817708333333,0.1956298387345706,0.1872162025462962,0.3100623754881917,False,7,5000
1.3,16,-0.6770499999999978,0.0702122395833333,0.2521624220907352,0.2779414633413459,0.3076515047362906,False,7,5000
1.2,16,-0.7042447222222262,0.0758886284722222,0.2987979587825743,0.3593089841033309,0.2983511984674345,False,7,5000
1.1,16,-0.7372584375000096,0.0861539930555555,0.3686187723576118,0.4964725202791804,0.3062661893473289,False,7,5000
1.0,16,-0.7796534027777717,0.1026493923611111,0.4886492857024223,0.8162525261554787,0.2747932638382393,False,7,5000
0.9,16,-0.8385049305555553,0.1380727430555555,0.6846147083660489,1.7240198096622086,0.2870455184144614,False,7,5000
0.8,16,-0.914712534722175,0.2157091145833333,0.7941887293398507,4.137889814908855,0.4108025409378376,False,7,5000
0.7,16,-0.9799960763885783,0.3209175347222222,0.4877311767641538,5.402189536761465,0.569793154911482,False,7,5000
0.5,16,-1.0293216517856503,0.4388340401785714,0.1121065856634686,0.4749408213711774,0.6619939353686648,False,7,15000
0.3,16,-1.0439745089285657,0.4699931919642857,0.0552417469331582,0.181276761043776,0.6654298208993065,False,7,15000
0.1,16,-1.053902455357137,0.4980060267857142,0.0310639170891135,0.0210269784439987,0.666622931886329,False,7,15000
