T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.5825765740740638,22.10359769782894,0.0383092978395061,0.1348123050259081,0.2405017741027961,0.1207913976641803,0.3075037122267623,True,28,5000,0.0
1.7,24,-0.6268683950616601,21.817070731761515,0.0420610339506172,0.1652481890068859,0.279571813034326,0.1694839782114902,0.3108986093496412,True,28,5000,0.0
1.6,24,-0.6439285185185704,21.770227328281592,0.0438722222222222,0.1785376018827259,0.2915841875623837,0.19815286875,0.3124020588505882,True,28,5000,0.0
1.5,24,-0.663048364197501,21.725339436901404,0.0462822916666666,0.2008367209171545,0.3131526397006017,0.2348140450565843,0.3067952305133906,True,28,5000,0.0
1.4,24,-0.6843754012344632,21.425523877247173,0.0497391975308641,0.226167334293829,0.3299736153150133,0.2953399608073683,0.3033892322573842,True,28,5000,0.0
1.3,24,-0.7089574074074008,21.31023755027666,0.0545418595679012,0.2607271894222088,0.3488459329809463,0.3743146759094387,0.3013192604837374,True,28,5000,0.0
1.2,24,-0.737746265432108,20.851269971778404,0.0620952160493827,0.3330546336530705,0.3609942139506312,0.5513374399405574,0.2817531669992307,True,28,5000,0.0
1.1,24,-0.7785128703703351,20.457456500966646,0.0795956404320987,0.5183910918436457,0.3742757315995916,1.0712930281511093,0.2255358590850934,True,28,5000,0.0
1.0,24,-0.8818141358023944,17.644807893157928,0.1830014274691358,2.7007269600637502,0.321834306821123,7.372328468270741,0.2644629582090972,True,28,5000,0.0
0.9,24,-1.1257175925925962,7.833914801893291,0.4672719135802469,0.8210281207131119,0.0816227866073719,0.7612797502819824,0.6626104296829605,True,28,5000,0.0
0.8,24,-1.1726855864197745,4.3699917779604895,0.4907722222222222,0.2756596577773014,0.0353848057281287,0.0378437115740482,0.6663815184956616,True,28,5000,0.0
0.7,24,-1.1905326851852103,2.07230950423324,0.4971520061728395,0.1107780901084857,0.0162915639392992,0.0095685841661742,0.6666047003971347,True,28,5000,0.0
0.6,24,-1.1975165432099006,0.6482967045176774,0.499325887345679,0.0364937733638164,0.0057263768587036,0.0020370645733169,0.6666554144640535,True,28,5000,0.0
0.5,24,-1.199578888888914,0.1161109682580497,0.4998941468253968,0.0086715481399248,0.0011785501589834,0.0003239967233383,0.6666651761835161,True,28,15000,0.0
0.4,24,-1.1999646428571682,0.0092568783749035,0.4999918650793651,0.001088951924228,0.0001037917730384,2.6442403386894853e-05,0.6666665693189814,True,28,15000,0.0
0.3,24,-1.1999992857143111,0.0001714236736093,0.4999998511904761,3.809197584848368e-05,1.9839002380947758e-06,4.959893296074824e-07,0.6666666652936969,True,28,15000,0.0
0.2,24,-1.2000000000000255,0.0,0.5,2.526374171591467e-12,0.0,0.0,0.6666666666666667,True,28,15000,0.0
0.1,24,-1.2000000000000255,0.0,0.5,1.0105496686365867e-11,0.0,0.0,0.6666666666666667,True,28,15000,0.0
