T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7459745216049194,187.3483700362214,0.033726311728395,0.2032314203806133,0.6286614078896693,0.0931212566032236,0.3106763308504673,True,10,5000,0.5
1.7,24,-0.8147214197531236,220.7362503055488,0.0343890432098765,0.2562158523215804,0.758508710583404,0.1136382229403696,0.3088185530388141,True,10,5000,0.5
1.6,24,-0.8414285185184439,234.4892780160441,0.0343287808641975,0.2744986999729803,0.8167727222921901,0.1218949871377742,0.3067317158601517,True,10,5000,0.5
1.5,24,-0.8698716435183814,249.861647518944,0.0345131558641975,0.2973693892969477,0.8594641985695893,0.1325050008224736,0.3069223759916805,True,10,5000,0.5
1.4,24,-0.9011793672839499,267.2816604075465,0.0346358796296296,0.3286843526966488,0.9349875711077296,0.1412215800485009,0.308409703046578,True,10,5000,0.5
1.3,24,-0.9355060030864161,287.2493055709873,0.0345001543209876,0.3634251891202125,1.0341642230124837,0.1519211699799515,0.3035397594947844,True,10,5000,0.5
1.2,24,-0.9737442592592672,310.5537210284216,0.0343002314814814,0.4041515827536925,1.1256444294619323,0.1644563829989713,0.3012107776571376,True,10,5000,0.5
1.1,24,-1.016453819444441,338.10586431412634,0.0336063657407407,0.4403773535799152,1.2540122446776565,0.1749014879278899,0.2820585069888959,True,10,5000,0.5
1.0,24,-1.0639022762345682,370.5482989266905,0.032336149691358,0.4966845896700154,1.411149014292126,0.1814433587028464,0.2771413845494299,True,10,5000,0.5
0.9,24,-1.116943001543208,410.0396435634764,0.0301701774691358,0.5483395660394681,1.578498927556492,0.1799105137164685,0.2545611589442538,True,10,5000,0.5
0.8,24,-1.1738071373456704,457.0409546454523,0.0262154706790123,0.5845577316403843,1.7113985777451843,0.1601136188003686,0.2323405489145817,True,10,5000,0.5
0.7,24,-1.230027191358014,508.47661163085263,0.019711574074074,0.5225161968745421,1.4995809635525976,0.1183581915343916,0.1475113975588722,True,10,5000,0.5
0.6,24,-1.2739563425925864,551.3483700362215,0.0112712191358024,0.326211970682548,0.8116889842609386,0.0757520111739826,-0.2452818542227526,True,10,5000,0.5
0.5,24,-1.2943999007936384,571.0416273820748,0.0035136904761904,0.1067671428342388,0.2111285261794869,0.0366115110657596,-3.837816874783461,True,10,15000,0.5
0.4,24,-1.299498789682524,575.6216108111197,0.0003152777777777,0.014741966946177,0.0146955887549261,0.0033886099206349,-18.74151319803897,True,10,15000,0.5
0.3,24,-1.2999828373015716,575.989143167338,9.424603174603177e-06,0.0008598873080947,0.0004556540453551,0.0001139167611489,-569.6154169292164,True,10,15000,0.5
0.2,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,10,15000,0.5
0.1,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,10,15000,0.5
