T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5538162152777933,0.0531268229166666,0.1323258909221465,0.1031038103385417,0.3129557865245799,False,30,5000
1.7,16,-0.598250729166687,0.0573641493055555,0.1616323530863093,0.1401946575152051,0.3166565122818264,False,30,5000
1.5,16,-0.6337675347222194,0.0619858506944444,0.1948488600788714,0.1876658218505658,0.3059287917052535,False,30,5000
1.3,16,-0.6773367708333274,0.0696134548611111,0.2440173167505022,0.2761366099700262,0.3040518082602613,False,30,5000
1.2,16,-0.7045678819444344,0.0768299479166666,0.3014778092796316,0.3679691011429398,0.2952700627856464,False,30,5000
1.1,16,-0.736393750000001,0.0860938368055555,0.3660858255279881,0.5024902872457208,0.2961020545015647,False,30,5000
1.0,16,-0.7810365624999964,0.1045663194444444,0.489913962775006,0.836164608765432,0.2844314376969309,False,30,5000
0.9,16,-0.8391712152777703,0.1391961805555555,0.6815420979420507,1.6305709199245546,0.3070888906364156,False,30,5000
0.8,16,-0.9116447222221856,0.2031643229166666,0.7797027992747728,3.9549868098741294,0.3793956949207172,False,30,5000
0.7,16,-0.9813177083330166,0.3381855034722222,0.48141653911578,4.216122217788251,0.5960919492811263,False,30,5000
0.5,16,-1.029449999999946,0.4402401785714285,0.1072030971429285,0.2671453398979651,0.6632509287307337,False,30,15000
0.3,16,-1.0440058482142787,0.4701118303571429,0.0544683709689606,0.1773660841411602,0.6654574731221378,False,30,15000
0.1,16,-1.0539114285714213,0.4980299107142857,0.0305278848884427,0.0205349775510654,0.6666239394394156,False,30,15000
