T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7464311419753495,187.69045132330396,0.0337733024691358,0.2069702139011092,0.6380996314845346,0.0943936800342935,0.3072001180348014,True,33,5000,0.5
1.7,24,-0.8152000771604258,220.85140330214884,0.0343982253086419,0.2552853029591657,0.7637731356033766,0.114842564147099,0.3103172373115517,True,33,5000,0.5
1.6,24,-0.8408737114198422,234.4653674362792,0.0345410879629629,0.2752213366007319,0.8124227803413141,0.1243349526186342,0.3009545094829573,True,33,5000,0.5
1.5,24,-0.8700422762345414,249.82853714361903,0.0346768904320987,0.3010840693424805,0.8646957277646918,0.1326343189157522,0.304388117215619,True,33,5000,0.5
1.4,24,-0.9012134799382984,267.30508210928645,0.0346666280864197,0.3278743565708341,0.9389323019376576,0.1422186082445375,0.3048968370960609,True,33,5000,0.5
1.3,24,-0.9361546064814248,287.68316259638675,0.0344820601851851,0.3609455318794664,1.0285863107451716,0.1536520618174265,0.2969892618443815,True,33,5000,0.5
1.2,24,-0.9739676851851932,310.5159440901313,0.0342603395061728,0.403846722133073,1.1296349024714212,0.1654128380887059,0.2959745607471645,True,33,5000,0.5
1.1,24,-1.0165769444444435,337.85360325326104,0.0335932098765432,0.4481059653668982,1.2657335006133048,0.1755465521760817,0.2856888127702292,True,33,5000,0.5
1.0,24,-1.0640680787037038,370.65180773760585,0.0323829861111111,0.5054510067652195,1.4079693744243842,0.1810003123379631,0.2797010620215393,True,33,5000,0.5
0.9,24,-1.1164759799382618,409.8068487366948,0.0300978780864197,0.5465781381830664,1.5925846850702474,0.1805164287370446,0.2447019760229418,True,33,5000,0.5
0.8,24,-1.1733875385802464,457.0138441367969,0.026097723765432,0.5872522962949093,1.696998958236059,0.1572228049886403,0.230199825959659,True,33,5000,0.5
0.7,24,-1.2304026929012273,509.2713050821093,0.0197028935185185,0.5160068194671777,1.4488875906512737,0.1157839584545855,0.1574332949705725,True,33,5000,0.5
0.6,24,-1.2737550848765378,550.964423012822,0.0114238811728395,0.3335069793778261,0.8308632262674952,0.0746982303826588,-0.2131032824722802,True,33,5000,0.5
0.5,24,-1.2944432539682396,571.2181366246679,0.0033612103174603,0.1066600126068806,0.1777591599436871,0.0287471126870748,-1.876197414777549,True,33,15000,0.5
0.4,24,-1.2994698015872859,575.6061826804948,0.0003314484126984,0.0152857209678182,0.0139692960743155,0.0032882329790249,-13.75337891248386,True,33,15000,0.5
0.3,24,-1.2999935515872858,575.9960001142824,3.472222222222222e-06,0.0003218679113261,0.0001401150469367,3.50297619047619e-05,-711.2938174913968,True,33,15000,0.5
0.2,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,33,15000,0.5
0.1,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,33,15000,0.5
