T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5643661882716136,0.0364158950617284,0.1338700758559462,0.1090412637174211,0.3100005217862466,False,13,5000
1.7,24,-0.6082054012347329,0.0395822145061728,0.1638356162112435,0.1520617143543734,0.310398322812775,False,13,5000
1.5,24,-0.6445119290123535,0.0435538966049382,0.1987743211016937,0.2069207830995656,0.3081744282395894,False,13,5000
1.3,24,-0.6890079629629704,0.0494550154320987,0.2606107639828363,0.3122626214281948,0.3074734434348435,False,13,5000
1.2,24,-0.7178915740740952,0.0550701388888888,0.314037657952607,0.4204532559413576,0.2992821983455698,False,13,5000
1.1,24,-0.7547815895062399,0.0653471836419753,0.431362182043888,0.6560892354088723,0.2966729899012357,False,13,5000
1.0,24,-0.8090788580247337,0.0885342206790123,0.7023965835254179,1.3619033245464671,0.2709041798603123,False,13,5000
0.9,24,-0.9002152314814604,0.1604541666666666,1.15813546989643,4.973448791358022,0.3372582819818529,False,13,5000
0.8,24,-1.0093153395061798,0.3411420910493827,0.7278243042790675,6.407751822478351,0.6136656365536413,False,13,5000
0.7,24,-1.0547263734568069,0.4186932098765432,0.2746969890646233,0.5100642994512786,0.6621829282023779,False,13,5000
0.5,24,-1.0849784722222504,0.4559422123015873,0.0732044242860057,0.2742104109268624,0.6651961651942808,False,13,15000
0.3,24,-1.094620079365101,0.4781435515873015,0.0376570725514026,0.1614657413265874,0.6661884539156895,False,13,15000
0.1,24,-1.101535734127006,0.498607986111111,0.021355560066796,0.0146032175595145,0.6666531297202123,False,13,15000
