T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5543048611111746,0.0531141493055555,0.1303065184876572,0.1017368338879244,0.3188350480869958,False,1,5000
1.7,16,-0.5984868055555471,0.0575307291666666,0.1618952287154652,0.1415609403186274,0.3135340404745473,False,1,5000
1.5,16,-0.6336725347222216,0.0620990451388888,0.1923171209381343,0.1877172966036522,0.3157234554778978,False,1,5000
1.3,16,-0.6770756944444422,0.0694930555555555,0.2496588395061898,0.2774635214862297,0.2970345997737167,False,1,5000
1.2,16,-0.7044934027777762,0.0767527777777777,0.29638778547239,0.3670544578446502,0.2961320569331219,False,1,5000
1.1,16,-0.7375254861111162,0.0865563368055555,0.3696266761667485,0.5085428983568324,0.295233350405252,False,1,5000
1.0,16,-0.7803742013888875,0.1034828993055555,0.4963670726145039,0.8242568438869595,0.2838556649404933,False,1,5000
0.9,16,-0.8382790624999991,0.1407908854166666,0.691668619886957,1.6974172305362651,0.2951866266913262,False,1,5000
0.8,16,-0.9171161458332816,0.2207215277777778,0.7949193393012698,4.260476671141973,0.4247383411630825,False,1,5000
0.7,16,-0.9809650694441615,0.3296236111111111,0.4779859861194925,4.972638487389775,0.5835691489434808,False,1,5000
0.5,16,-1.029441249999958,0.4403372767857142,0.10618233417199,0.2720042214030655,0.6632115980419191,False,1,15000
0.3,16,-1.044062142857138,0.4702589285714286,0.0536684917007177,0.1748673426870558,0.6654738791587431,False,1,15000
0.1,16,-1.053889241071424,0.4979748883928571,0.0314604509640048,0.0211161981823693,0.6666227181481157,False,1,15000
