T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5826916666666959,0.0573493923611111,0.1330222600000006,0.1191114802999613,0.313604279824883,True,32,5000
1.7,16,-0.6273450694444481,0.0632046006944444,0.1636182236058843,0.1725316009792574,0.3095672660955624,True,32,5000
1.5,16,-0.6638696527777768,0.0696625,0.2003903364998665,0.2385957174074073,0.3068154653329075,True,32,5000
1.3,16,-0.7099030555555543,0.0814831597222222,0.2791373797823021,0.3867489366749762,0.2867532993888105,True,32,5000
1.2,16,-0.7410422916666656,0.0937203125,0.3657671527083098,0.5871473814236113,0.2381723370502962,True,32,5000
1.1,16,-0.7863032638888867,0.1218716145833333,0.6172988763504058,1.1970655434185613,0.1982763033185659,True,32,5000
1.0,16,-0.923836319444246,0.2611114583333333,2.593709836976529,4.730659753055559,0.4350536360019308,True,32,5000
0.9,16,-1.121378194444395,0.4601066840277777,0.961636808846025,1.003306264915551,0.6549899821785106,True,32,5000
0.8,16,-1.1723194444444331,0.48947265625,0.2838213348764994,0.1750532633463475,0.6650784213929696,True,32,5000
0.7,16,-1.1905103472222258,0.4971506076388889,0.1113778261500955,0.0095140111744841,0.6665301663221511,True,32,5000
0.5,16,-1.1995720535714285,0.49989296875,0.0086601808245632,0.0003256079017859,0.6666633248953235,True,32,15000
0.3,16,-1.1999989285714292,0.4999997767857143,5.713959265247266e-05,7.440051064122599e-07,0.6666666620528839,True,32,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,32,15000
