T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5645405246914351,0.036264274691358,0.1333485972196071,0.1077016542781205,0.3089335597473835,False,38,5000
1.7,24,-0.6084592283950543,0.0395126157407407,0.1628299095331835,0.1524089763934278,0.3060225150000605,False,38,5000
1.5,24,-0.6445020061728355,0.0433431327160493,0.1985943397104154,0.2064754857590306,0.3100386034509733,False,38,5000
1.3,24,-0.6887002314815507,0.0492515432098765,0.2588753447110677,0.3098617771974255,0.3064833448800768,False,38,5000
1.2,24,-0.7178117592592632,0.0556135802469135,0.3194728474314324,0.4302581575674439,0.3009997430415639,False,38,5000
1.1,24,-0.7549771296295139,0.0662452160493827,0.4302924089010835,0.6775016602942999,0.2912964030749945,False,38,5000
1.0,24,-0.8078467746913747,0.0892591820987654,0.682145113464786,1.3675249866220844,0.2820588202720578,False,38,5000
0.9,24,-0.9031573765431913,0.1705620756172839,1.2372512893353589,5.495071984109701,0.3545005615056953,False,38,5000
0.8,24,-1.0089468055555644,0.3350689814814815,0.6978189544732848,7.249092303086422,0.6083485984711153,False,38,5000
0.7,24,-1.0540351697530956,0.4107126543209877,0.2934806941459736,2.2871673505976657,0.655260371516118,False,38,5000
0.5,24,-1.0849736706349433,0.4561178075396825,0.0726136599288212,0.2707839364370557,0.6652141030562206,False,38,15000
0.3,24,-1.0946327380952585,0.4782545634920634,0.0370559836224901,0.1550584441422486,0.6662066627360985,False,38,15000
0.1,24,-1.1015399007936721,0.4986197916666666,0.0214189950181915,0.0144742683531617,0.6666532478000085,False,38,15000
