T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5831897839505703,0.0382571759259259,0.1307972240327646,0.1207189669598763,0.3111838545220196,True,20,5000
1.7,24,-0.6274851234567861,0.0417939429012345,0.1630273487739163,0.1688933175981399,0.3078169137404573,True,20,5000
1.5,24,-0.6634435802469354,0.0464838348765432,0.1981073916332083,0.2352786669404437,0.3118051089230315,True,20,5000
1.3,24,-0.7085139197530524,0.0543231481481481,0.2655809809332832,0.3823837256410256,0.2969059048429308,True,20,5000
1.2,24,-0.7380011419752494,0.0624319444444444,0.3345208561313133,0.5505488313786009,0.2855790720474247,True,20,5000
1.1,24,-0.7781727777777396,0.0792539351851851,0.4990682226058485,1.0266147550785638,0.2475240078648602,True,20,5000
1.0,24,-0.8893550925925103,0.1952528935185185,3.02498604333333,8.038077274498457,0.2987513170660797,True,20,5000
0.9,24,-1.1268296913580258,0.4701324074074074,0.7255320594596352,0.2035285567900935,0.6648467016741774,True,20,5000
0.8,24,-1.1724241358024898,0.490666512345679,0.2738860701610531,0.0376245694273191,0.6663828681905781,True,20,5000
0.7,24,-1.1906550308642219,0.4971927854938271,0.1090114871039739,0.0093397521445456,0.6666061584293849,True,20,5000
0.5,24,-1.1995780158730414,0.4998926587301587,0.0086492808861496,0.0003389090249399,0.666665108069836,True,20,15000
0.3,24,-1.1999997619047873,0.4999999503968254,1.2698051755756349e-05,1.6533910240923433e-07,0.6666666662089842,True,20,15000
0.1,24,-1.2000000000000255,0.5,1.0105496686365867e-11,0.0,0.6666666666666667,True,20,15000
