T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5641993055554939,0.0363327932098765,0.1324390209799478,0.1074675289283264,0.315228882540273,False,30,5000
1.7,24,-0.6081719907407784,0.0393065586419753,0.1639311375005311,0.1499548998043249,0.308859948794036,False,30,5000
1.5,24,-0.6435848148148311,0.0428161651234567,0.1960907815506446,0.2004990071873571,0.3078254937015811,False,30,5000
1.3,24,-0.6894624691357953,0.0493986111111111,0.262112480399971,0.3102322268755936,0.3050729558155685,False,30,5000
1.2,24,-0.7175634259259142,0.0547047839506172,0.3190057039608202,0.4218048977594874,0.2906856788745393,False,30,5000
1.1,24,-0.754167916666639,0.0654243055555555,0.4380902910631169,0.6592788948092031,0.286946480437417,False,30,5000
1.0,24,-0.8098229475308112,0.0904859182098765,0.703134693178476,1.403444683620541,0.2697594412483026,False,30,5000
0.9,24,-0.9018877469135825,0.1645863811728395,1.1957083404837905,5.416338154205729,0.3321078469122569,False,30,5000
0.8,24,-1.008302469135816,0.3347027391975308,0.7182922946671825,7.015265978625478,0.608178508426379,False,30,5000
0.7,24,-1.0541485339506187,0.4153089891975309,0.2857746575896612,1.088968631832962,0.6596816815894858,False,30,5000
0.5,24,-1.084880654761919,0.4554524305555555,0.0724136914060283,0.2759030463690379,0.6651820312674683,False,30,15000
0.3,24,-1.0946248611111327,0.4782179067460317,0.0371977635456269,0.1557619655660858,0.6662048740372288,False,30,15000
0.1,24,-1.1015337698412915,0.4986036706349206,0.021411582676794,0.0144907525510085,0.6666532288221004,False,30,15000
