T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5819943055555886,0.0571933159722222,0.1352239334802512,0.1203730529619985,0.313357601569815,True,7,5000
1.7,16,-0.6276808333333349,0.0632863715277777,0.1642420783390989,0.1722256598572532,0.3114445811972749,True,7,5000
1.5,16,-0.6637419444444435,0.0697206597222222,0.201434975332783,0.2373733215997943,0.3042466335722085,True,7,5000
1.3,16,-0.7105937499999994,0.0818359375,0.2746916995397811,0.3829174345619659,0.2944795269723528,True,7,5000
1.2,16,-0.7414681944444439,0.0941092013888888,0.3635709806550085,0.5816081805491258,0.2569371079180543,True,7,5000
1.1,16,-0.7903041666666581,0.1241928819444444,0.6647522350780197,1.2700668265923116,0.1885956173159412,True,7,5000
1.0,16,-0.9186529166664936,0.2570037326388888,2.594291698266716,4.617678295738813,0.425022737755125,True,7,5000
0.9,16,-1.1232997916666114,0.4641330729166666,0.886934747311471,0.633746866493057,0.6581857760840746,True,7,5000
0.8,16,-1.1727821527777806,0.4908527777777778,0.272226298285183,0.0365130416280745,0.666061906461362,True,7,5000
0.7,16,-1.190755694444447,0.49721015625,0.1072166996120164,0.0092595890624989,0.6665336635528185,True,7,5000
0.5,16,-1.199563035714286,0.4998899553571428,0.0089621939919197,0.0003353176275453,0.6666632240377912,True,7,15000
0.3,16,-1.2000000000000006,0.5,6.315935428978668e-13,0.0,0.6666666666666667,True,7,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,7,15000
