T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5828511805555753,0.0575243055555555,0.1336482653552444,0.1203853757716049,0.3134567305943292,True,31,5000
1.7,16,-0.6270155555555595,0.0634459201388888,0.1643014641479771,0.1741216416927651,0.3051354916308513,True,31,5000
1.5,16,-0.663647083333332,0.0695559027777777,0.2036229825382634,0.2373806601646091,0.3061352588642388,True,31,5000
1.3,16,-0.7093395833333321,0.0819337673611111,0.2752966541748778,0.3935326505683165,0.2851176891090071,True,31,5000
1.2,16,-0.7414261111111086,0.0946848958333333,0.3633937763237406,0.5911503457754627,0.2594184276724874,True,31,5000
1.1,16,-0.7886004861111057,0.1229210069444444,0.6458037828701232,1.1814750061377672,0.2176455657518957,True,31,5000
1.0,16,-0.9179387499998422,0.2543155381944444,2.539302741822212,4.635044355275845,0.4211470523848661,True,31,5000
0.9,16,-1.1225153472221847,0.4634504340277778,0.8942866608123619,0.6970395241748091,0.657811786945943,True,31,5000
0.8,16,-1.1724470833333247,0.4906681423611111,0.2792237757637927,0.0392264660276797,0.6660203714486987,True,31,5000
0.7,16,-1.19057020833333,0.4971428819444444,0.1123332387982261,0.0100138850418878,0.6665234984700157,True,31,5000
0.5,16,-1.1995428571428572,0.4998837053571429,0.0095237191835622,0.0003671826275422,0.6666628992459149,True,31,15000
0.3,16,-1.199999464285715,0.4999998883928571,2.8570612029296982e-05,3.720131758200296e-07,0.6666666643597114,True,31,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,31,15000
