T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5642986265431177,0.0362550154320987,0.1322361440123119,0.1082503245456105,0.3066158471508117,False,20,5000
1.7,24,-0.6077820987654883,0.0395551697530864,0.1624010215254395,0.1515756662531269,0.3081754462181766,False,20,5000
1.5,24,-0.6440460030864092,0.0429138503086419,0.2020262858856352,0.2029088992175353,0.3055109309315675,False,20,5000
1.3,24,-0.6890180092592275,0.0494510802469135,0.2592586357506403,0.314773688941648,0.2954804093454352,False,20,5000
1.2,24,-0.7181809722222006,0.0554257330246913,0.3178089388879743,0.4312488867276808,0.2917531932618541,False,20,5000
1.1,24,-0.7545496296296632,0.0658353780864197,0.4353731088826965,0.6660370867556744,0.2882379364292086,False,20,5000
1.0,24,-0.8079797530864655,0.0898510416666666,0.6738654705426497,1.3784823382021598,0.290521634166102,False,20,5000
0.9,24,-0.9028033024691344,0.1679359182098765,1.2103714464739823,5.134349318700462,0.3599383566175719,False,20,5000
0.8,24,-1.00806075617285,0.3302256944444444,0.728101640395885,7.781029007523149,0.6018535547265853,False,20,5000
0.7,24,-1.0540717438271718,0.4075899305555555,0.3002619076168665,3.476717902017195,0.6516370754012877,False,20,5000
0.5,24,-1.0849132341269923,0.4555241071428571,0.0730593341237787,0.2872962019387621,0.6651269094444322,False,20,15000
0.3,24,-1.094609523809541,0.478119494047619,0.0373894371365662,0.1587588372969683,0.6661954180399988,False,20,15000
0.1,24,-1.1015339484127171,0.4986042658730159,0.0220506639177781,0.0149348491498635,0.6666528206277781,False,20,15000
