T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7460534953702969,187.41832403724362,0.32538001543209877,0.204814339188172,0.6314657137634375,0.631290739669069,0.6399081612557592,True,1,5000,0.5
1.7,24,-0.8146151003086772,220.63447478944911,0.38304668209876547,0.253588524894355,0.7642864943372516,0.7642955978677383,0.6466552395593024,True,1,5000,0.5
1.6,24,-0.8418300462963021,234.65620763983023,0.4073893518518518,0.27526213766350727,0.8236486090335088,0.8236667422068011,0.6486572511838757,True,1,5000,0.5
1.5,24,-0.8700220601852003,249.98800026666075,0.43400794753086425,0.300754444827216,0.8655231920809086,0.8655250547576472,0.6510374236798911,True,1,5000,0.5
1.4,24,-0.9012237499999293,267.31752627719385,0.4640921296296297,0.3262680092662084,0.9484198374467551,0.9484291251322499,0.6526672641927128,True,1,5000,0.5
1.3,24,-0.9361796604937838,287.7057398724473,0.49949043209876537,0.3607512784908069,1.0248795102568062,1.0248685691252812,0.6544710335065203,True,1,5000,0.5
1.2,24,-0.9736983333333209,310.6026532743717,0.5392401234567901,0.40468423186207814,1.1331013645684187,1.1331189223137184,0.6559929614214675,True,1,5000,0.5
1.1,24,-1.016690779320988,338.16412968600696,0.5870911265432099,0.45421381745010875,1.2899435476258463,1.289963049005481,0.6572557648486157,True,1,5000,0.5
1.0,24,-1.0643652623456783,370.72411724183905,0.6436177469135803,0.4964008984688917,1.4183768105908712,1.4184015301919928,0.6588379554666906,True,1,5000,0.5
0.9,24,-1.1165668827160475,409.82969267349614,0.7115098765432099,0.5546373068713631,1.613569714082239,1.6136055699436724,0.6601108220127441,True,1,5000,0.5
0.8,24,-1.1743806172839444,457.34734783671473,0.7940046296296295,0.5753879557837471,1.682625590860943,1.6826176697533324,0.6617947383730798,True,1,5000,0.5
0.7,24,-1.2300705169752983,508.5017666274083,0.8828178240740739,0.5297612426638519,1.5185918106996565,1.5184369255292296,0.6635781862142638,True,1,5000,0.5
0.6,24,-1.273682893518509,550.8632697051177,0.9563604166666667,0.3265479585036106,0.8550998055557945,0.8551046024176401,0.6654068479195672,True,1,5000,0.5
0.5,24,-1.2943491765872868,571.042084511871,0.9913925595238098,0.10722595405645229,0.20890861545962658,0.20891447654129536,0.6664291778866304,True,1,15000,0.5
0.4,24,-1.299493045634905,575.615039570298,0.9993316468253969,0.014626811505675298,0.014830062788051792,0.014830468126518781,0.6666532070393612,True,1,15000,0.5
0.3,24,-1.2999947519841113,575.9972000799977,0.9999951388888888,0.00025747364288466166,8.394694136600098e-05,8.39493390003554e-05,0.6666666089982625,True,1,15000,0.5
0.2,24,-1.299999999999984,576.0,1.0,0.0,0.0,0.0,0.6666666666666667,True,1,15000,0.5
0.1,24,-1.299999999999984,576.0,1.0,0.0,0.0,0.0,0.6666666666666667,True,1,15000,0.5
