T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5832883333333698,0.0574837673611111,0.1335562037333382,0.1195042318971836,0.316353918469362,True,39,5000
1.7,16,-0.6275016666666705,0.0633998263888888,0.1634237137101088,0.1751018246686638,0.3005846597903447,True,39,5000
1.5,16,-0.6634017361111106,0.0695380208333333,0.2005084964471848,0.2377094366203702,0.3020862233132981,True,39,5000
1.3,16,-0.7099829861111101,0.0823966145833333,0.2763848673935131,0.3982572995592949,0.282651480750597,True,39,5000
1.2,16,-0.7413181944444442,0.0951599826388888,0.3688862565809359,0.5995732059397504,0.2575182337575814,True,39,5000
1.1,16,-0.7889477777777744,0.1230840277777777,0.6431609436752282,1.2224580120931543,0.2008079213329368,True,39,5000
1.0,16,-0.9158331944442843,0.2508550347222222,2.5431732370319367,4.727382807677472,0.411089793466209,True,39,5000
0.9,16,-1.12406749999995,0.4642664930555555,0.8909768919616111,0.7116359257115887,0.6580625157951674,True,39,5000
0.8,16,-1.1726287500000063,0.4904581597222222,0.2767017374305957,0.0750592783468384,0.6657525991732376,True,39,5000
0.7,16,-1.1905389583333335,0.4971440972222222,0.1106345675963188,0.0095508983685935,0.6665295434640202,True,39,5000
0.5,16,-1.1996283035714295,0.49990625,0.0076845259668516,0.0002879107142916,0.6666637106094617,True,39,15000
0.3,16,-1.1999983928571434,0.4999996651785714,8.570694060633994e-05,1.1159757680919331e-06,0.6666666597461842,True,39,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,39,15000
