T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.746679521605032,187.5429434901447,0.0334180555555555,0.2032742644756808,0.6349597952936139,0.092330216728395,0.3101908530086882,True,6,5000,0.5
1.7,24,-0.8151756095679448,220.82998155596545,0.0345443287037037,0.2537745583479181,0.7568634501678116,0.1152088445488382,0.3133522714215198,True,6,5000,0.5
1.6,24,-0.8412048842593243,234.4838114708562,0.0346873070987654,0.2732504391395174,0.8104077831993489,0.1236310474403077,0.3080348805192696,True,6,5000,0.5
1.5,24,-0.8700959876543698,250.00399991111308,0.0347902777777777,0.2975981721749885,0.8720112618900657,0.1339841782716049,0.3058392824705831,True,6,5000,0.5
1.4,24,-0.9010080941357952,267.18068487366946,0.0347520447530864,0.3328483499515852,0.9417964171809348,0.1450396197524742,0.2971073929737763,True,6,5000,0.5
1.3,24,-0.9360395987654465,287.6248527810493,0.0346269290123456,0.3673781185658744,1.0201819459997843,0.1538679494433891,0.301071013289376,True,6,5000,0.5
1.2,24,-0.9738063348765422,310.60629763783027,0.0342775077160493,0.4032608899748353,1.1317709457038445,0.1656931036172554,0.2965751470066263,True,6,5000,0.5
1.1,24,-1.016763387345675,338.2049732228173,0.0336740354938271,0.4502841767498799,1.2513189005098773,0.1768794039460964,0.2861859172732651,True,6,5000,0.5
1.0,24,-1.0640244058641968,370.8528699362236,0.0323079861111111,0.4989701888214565,1.4106693791005556,0.1779332339429011,0.2857942216572022,True,6,5000,0.5
0.9,24,-1.1171605941357976,410.0970645096776,0.0301314429012345,0.5515999272144425,1.6012898625495713,0.1793229223355814,0.2589216035695455,True,6,5000,0.5
0.8,24,-1.1730900771604909,456.4259905335437,0.0260324074074074,0.5863047935595961,1.7010786026452251,0.1535153703703702,0.252229039141381,True,6,5000,0.5
0.7,24,-1.2303852314814756,508.8187818048488,0.0197619598765432,0.5249453135772607,1.5238468226731592,0.1176419105183226,0.1565861577866317,True,6,5000,0.5
0.6,24,-1.2737308873456654,551.1563298593364,0.0112547453703703,0.3325916248915162,0.8121952497918352,0.0726321105838477,-0.223217975114474,True,6,5000,0.5
0.5,24,-1.294453412698398,571.2695637267507,0.0033470238095238,0.1050427670706994,0.1740840803593326,0.0286200380498866,-1.8201818405898795,True,6,15000,0.5
0.4,24,-1.2994878373015721,575.6357818348047,0.0003002976190476,0.0147552353079542,0.0131004375609538,0.00303036098356,-20.25492027222743,True,6,15000,0.5
0.3,24,-1.2999888194444287,575.9904574155024,8.283730158730158e-06,0.000587625894426,0.0005358333641601,0.000133962164588,-515.300477963554,True,6,15000,0.5
0.2,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,6,15000,0.5
0.1,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,6,15000,0.5
