T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5638809259258938,0.0363237268518518,0.1353541853135943,0.1084971544405864,0.3105898463414441,False,7,5000
1.7,24,-0.6081727006171983,0.0393532021604938,0.1615594371452051,0.149408322124889,0.3103630910335837,False,7,5000
1.5,24,-0.6439186265432585,0.043258449074074,0.1971483557793553,0.205963734521605,0.3114499889334264,False,7,5000
1.3,24,-0.6893577314814675,0.0496653549382716,0.2606905171093686,0.3092598064551015,0.3134767193447059,False,7,5000
1.2,24,-0.717909845678987,0.0553942901234567,0.3195794961357726,0.421239895976223,0.3064368754101841,False,7,5000
1.1,24,-0.7543923611111709,0.0656854552469135,0.4302537081675535,0.6544709327152692,0.301825630530979,False,7,5000
1.0,24,-0.8084044135802281,0.0886440586419753,0.6888207688290701,1.3591553037414283,0.2791820100274521,False,7,5000
0.9,24,-0.9045689814814727,0.1713047067901234,1.2104323180915373,5.459697371281058,0.3652020382617894,False,7,5000
0.8,24,-1.0093791820987823,0.3477433641975309,0.6852104587960322,5.064525906567207,0.6247657318314315,False,7,5000
0.7,24,-1.053436651234591,0.405384375,0.3094190341741571,3.437440250870785,0.6499677484863775,False,7,5000
0.5,24,-1.0848677976190662,0.4559327876984127,0.0740287287351545,0.2674514426728507,0.6652301821957634,False,7,15000
0.3,24,-1.0946142261904952,0.4782237103174602,0.0372602236085286,0.1553281835791153,0.666206272146237,False,7,15000
0.1,24,-1.101531011904782,0.4985963293650793,0.0218849530938314,0.0148396144559725,0.666652907422119,False,7,15000
