T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5644944598766041,0.036452662037037,0.1327917036666311,0.1096434899652778,0.3101524861117318,False,9,5000
1.7,24,-0.6078610956789979,0.0394645061728395,0.1635826255713262,0.1504561363269586,0.3130540129336906,False,9,5000
1.5,24,-0.6439587499999677,0.0428868441358024,0.1937676564713102,0.2035137562134202,0.3071433089408134,False,9,5000
1.3,24,-0.689168672839465,0.0495755787037037,0.2596087574857009,0.3116906226911207,0.3059683004426212,False,9,5000
1.2,24,-0.718141574074139,0.0550893132716049,0.3198588201611076,0.4252198272283667,0.2937538682900308,False,9,5000
1.1,24,-0.7541165123456284,0.0655333719135802,0.4238909870307637,0.6548833351844059,0.2969941357543051,False,9,5000
1.0,24,-0.8084295061728951,0.0902010416666666,0.6912377835632368,1.491604131412037,0.2479727183124185,False,9,5000
0.9,24,-0.9010347530863719,0.1632083719135802,1.1769725616513065,5.100581451645134,0.3384686156506633,False,9,5000
0.8,24,-1.009587546296306,0.3462166666666667,0.6788451827140481,5.169835538734571,0.6215621521942049,False,9,5000
0.7,24,-1.0548659413580534,0.4184868055555555,0.2788381559954183,0.5466001204144507,0.6618983205863795,False,9,5000
0.5,24,-1.0847941666666852,0.4554365575396825,0.0736947411561333,0.2810176354846909,0.6651576034457889,False,9,15000
0.3,24,-1.094660674603193,0.4783138392857143,0.0364690188902903,0.1554764066089653,0.6662061968992227,False,9,15000
0.1,24,-1.1015374206349406,0.4986160714285714,0.0214260726554332,0.0143312074826518,0.666653377222635,False,9,15000
