T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5825995138889255,0.0572245659722222,0.1334002634293192,0.1195336106008873,0.3120891119996584,True,29,5000
1.7,16,-0.6269724305555577,0.0629912326388889,0.164561277538964,0.170089223310412,0.3081957124974583,True,29,5000
1.5,16,-0.663224930555554,0.0698980034722222,0.2015145033081024,0.2359650647826646,0.312395896914394,True,29,5000
1.3,16,-0.7095015277777761,0.0818808159722222,0.2766896196332787,0.3906507919500828,0.2847055681871806,True,29,5000
1.2,16,-0.7414702777777776,0.0939526909722222,0.3612786114677549,0.5775245832931457,0.2582227365185375,True,29,5000
1.1,16,-0.7871488888888838,0.1210661458333333,0.6238248820160839,1.152086470391414,0.2094849277798295,True,29,5000
1.0,16,-0.9156821527776242,0.2477138020833333,2.555136552680352,4.740769690260418,0.4017679455071765,True,29,5000
0.9,16,-1.124503611111057,0.4648819444444444,0.8290048408719451,0.6737326097393826,0.6586640147913319,True,29,5000
0.8,16,-1.1721608333333313,0.4904807291666667,0.2805261738889619,0.0474653881076303,0.6659336611684541,True,29,5000
0.7,16,-1.190675972222216,0.4972075520833333,0.1091131550615918,0.0093123083085292,0.6665329868488392,True,29,5000
0.5,16,-1.1995431250000002,0.4998841517857142,0.0093191127430145,0.0003591999744969,0.6666629808052587,True,29,15000
0.3,16,-1.1999983928571434,0.4999996651785714,8.570694060633994e-05,1.1159757680919331e-06,0.6666666597461842,True,29,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,29,15000
