T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5546706597222532,0.0532334201388888,0.1309324228221484,0.1034466811332947,0.31077754581405,False,5,5000
1.7,16,-0.597968576388898,0.05734375,0.1620245482479896,0.1424451593137254,0.3069126183370673,False,5,5000
1.5,16,-0.6337133333333206,0.0619078993055555,0.1951487186370412,0.1873706648135287,0.3095257819090005,False,5,5000
1.3,16,-0.6772105902777827,0.0696818576388888,0.2450414790662112,0.272935103239257,0.3090716478567258,False,5,5000
1.2,16,-0.7040137847222283,0.0764240451388888,0.2922466132096544,0.3620189862638248,0.2973894660837817,False,5,5000
1.1,16,-0.7377077083333219,0.0862346354166666,0.3721833883470807,0.5061518800347222,0.2968245069118508,False,5,5000
1.0,16,-0.7795924999999981,0.1036504340277777,0.4848330784889469,0.8400243406462189,0.2723298590291004,False,5,5000
0.9,16,-0.8392802777777719,0.13964375,0.6743103879043167,1.7184095712962952,0.2935484864044752,False,5,5000
0.8,16,-0.9130184027777395,0.2156263888888888,0.8114466266878838,4.11975755146605,0.4138228141072367,False,5,5000
0.7,16,-0.9817052430552099,0.3406796006944444,0.4656208343909751,4.108350025790903,0.5994220115773207,False,5,5000
0.5,16,-1.0295222321428192,0.43998046875,0.1091557452978122,0.2999402064731953,0.6628976050498061,False,5,15000
0.3,16,-1.0440220982142807,0.4700229910714286,0.0544443649371512,0.1856871084608732,0.6654064578356831,False,5,15000
0.1,16,-1.0539052232142792,0.4980155133928571,0.0308642587185659,0.0207385535394877,0.6666235211899068,False,5,15000
