T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5642937037037807,0.0363771604938271,0.1320920717481423,0.1090856023593965,0.3095781137286456,False,14,5000
1.7,24,-0.608485972222177,0.0396301311728395,0.1608688986248876,0.1531722381742718,0.3038585679395845,False,14,5000
1.5,24,-0.6436780401233849,0.0429927469135802,0.1976705234830413,0.2057999460539551,0.3028464821758525,False,14,5000
1.3,24,-0.6889535185184854,0.0490840277777777,0.2614577479611916,0.307762432359924,0.3052382453999368,False,14,5000
1.2,24,-0.7172902006173077,0.0542705632716049,0.315367788920781,0.4127475128250749,0.2972035980514076,False,14,5000
1.1,24,-0.754212885802414,0.0657927469135802,0.4302075383435808,0.6779467272228457,0.2830449630100107,False,14,5000
1.0,24,-0.8086126080246594,0.0908777777777777,0.6899296616722191,1.4123795227160498,0.284399883248872,False,14,5000
0.9,24,-0.9015622067900986,0.1628815200617283,1.1500263069041807,5.161037510172807,0.3382671552723052,False,14,5000
0.8,24,-1.0104352623456812,0.3488734953703704,0.6836808133949526,5.3343612819348,0.6246001905820027,False,14,5000
0.7,24,-1.0526411111111225,0.391030787037037,0.3232173234968711,6.554933839991232,0.6353362138296693,False,14,5000
0.5,24,-1.0848212896825595,0.4554857638888888,0.0734526575514691,0.2815547657341533,0.665154855488312,False,14,15000
0.3,24,-1.0946219841270033,0.4781467757936508,0.038393155191892,0.1666766358608029,0.6661736953010688,False,14,15000
0.1,24,-1.1015362500000199,0.4986098214285714,0.021567452859017,0.0146579269275903,0.6666530779929917,False,14,15000
