T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5639448611111206,0.0364095679012345,0.1337967880614378,0.1086518228326475,0.3120397162574184,False,22,5000
1.7,24,-0.6079765432098025,0.0396527777777777,0.162978801866308,0.151683959694989,0.314660864032163,False,22,5000
1.5,24,-0.6438320833333865,0.0430719907407407,0.1982471832488281,0.2026085485390944,0.3115152545499898,False,22,5000
1.3,24,-0.6889374537037667,0.0493545138888888,0.2611885269917957,0.3070446347993824,0.3069854693002838,False,22,5000
1.2,24,-0.7180302777777535,0.0553021604938271,0.3196070317936043,0.4189106019775944,0.310528290669768,False,22,5000
1.1,24,-0.7543415895060963,0.06558125,0.4314020703981886,0.6616733243265995,0.2940021470331581,False,22,5000
1.0,24,-0.8080648148148208,0.0880802469135802,0.689642802469128,1.3300405593278453,0.2792086106136996,False,22,5000
0.9,24,-0.9038751388888243,0.1722798611111111,1.2301383063420392,5.579084396399178,0.3658014732895038,False,22,5000
0.8,24,-1.0096157561728412,0.3488440972222222,0.6930670457814849,4.869234286564432,0.6258400564469142,False,22,5000
0.7,24,-1.0534727623456985,0.4036672067901234,0.3101152553890828,3.935032913340218,0.6483989686869984,False,22,5000
0.5,24,-1.0848623015873204,0.4556914186507936,0.0731930126081958,0.2790858585005864,0.6651688321102158,False,22,15000
0.3,24,-1.0946564484127166,0.4782415178571428,0.0375069684443228,0.1622341515448155,0.6661862583374294,False,22,15000
0.1,24,-1.1015310912698615,0.4985959821428571,0.0216296850541968,0.0148791379674761,0.6666528775845292,False,22,15000
