T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5824510493826608,0.038098649691358,0.1329616228537639,0.1193214119131514,0.3131647423822965,True,12,5000
1.7,24,-0.6268760493826957,0.0419424768518518,0.1615770658662184,0.1715057929874727,0.3033793687216102,True,12,5000
1.5,24,-0.6631645370370859,0.0462349537037037,0.1985362209514637,0.2335951599794239,0.3121948365268813,True,12,5000
1.3,24,-0.7080839814815131,0.0538826388888888,0.2616838417736856,0.3724468297958216,0.3038713145862542,True,12,5000
1.2,24,-0.7382777469135904,0.062545061728395,0.3308651598075936,0.55172561998171,0.2902952748703322,True,12,5000
1.1,24,-0.7781563888888555,0.0790114583333333,0.5044642182593584,0.9976230690165544,0.2707891705155355,True,12,5000
1.0,24,-0.8834702469134535,0.1824466049382716,2.85222954836945,7.645131234348421,0.2473380786468509,True,12,5000
0.9,24,-1.1266119753086399,0.4697376157407408,0.7692413663337044,0.2401166230366769,0.6645689229928045,True,12,5000
0.8,24,-1.172639876543232,0.4907503086419753,0.2719573602332855,0.0377884821845464,0.6663822136438351,True,12,5000
0.7,24,-1.1907162654321242,0.4972048225308642,0.1079558423907759,0.0094028483232731,0.6666057955794409,True,12,5000
0.5,24,-1.1995600000000257,0.4998886904761904,0.0089497551234671,0.0003440602721447,0.6666650840493089,True,12,15000
0.3,24,-1.1999995238095496,0.4999999007936508,2.5395372547252382e-05,3.306688789450618e-07,0.6666666657513276,True,12,15000
0.1,24,-1.200000000000026,0.5,-3.03164900590976e-11,0.0,0.6666666666666667,True,12,15000
