T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.5826591049382631,21.881469300682205,0.038128125,0.1352962621364971,0.236186953508476,0.1197693158603395,0.3088746474553292,True,10,5000,0.0
1.7,24,-0.6269846296295488,21.735516988511367,0.0420833719135802,0.1650568134375613,0.2793280366100176,0.1715345524686315,0.3110319254586674,True,10,5000,0.0
1.6,24,-0.6440819753086533,21.80342659052021,0.0440104938271604,0.1794767464986277,0.2977598065244514,0.1986634379801097,0.3091093403157265,True,10,5000,0.0
1.5,24,-0.6630880864197581,21.62089731339304,0.0462425154320987,0.1973473592644928,0.3072589258347366,0.2355548221101966,0.3063349188482545,True,10,5000,0.0
1.4,24,-0.6845254629629676,21.602142174618344,0.049813387345679,0.22290088025952,0.3308715260883964,0.2975873643144965,0.2983619170460316,True,10,5000,0.0
1.3,24,-0.70839027777776,21.423212817492946,0.0541819444444444,0.2600701198771981,0.3503567950119521,0.3777304165242166,0.2922811511852028,True,10,5000,0.0
1.2,24,-0.738231049382734,21.048687806937625,0.0626532021604938,0.3327536478449064,0.3678338502526268,0.5645492728044981,0.2763002004254609,True,10,5000,0.0
1.1,24,-0.7791534567901421,20.291326859403124,0.0807067129629629,0.512400814799376,0.3777118892613701,1.0833138493546557,0.232968929123436,True,10,5000,0.0
1.0,24,-0.8854547839505555,17.495477878269373,0.1892559027777778,2.8705481013851872,0.3186948210467323,7.76446840863426,0.2803283186794556,True,10,5000,0.0
0.9,24,-1.1263043209876686,7.854669896224529,0.4694206790123457,0.7662343290483923,0.0822749867013118,0.2735075603414216,0.6644060624921504,True,10,5000,0.0
0.8,24,-1.1727696296296544,4.305148774471679,0.4908689043209877,0.269629461852124,0.034203025476216,0.0366619130615575,0.6663908384771096,True,10,5000,0.0
0.7,24,-1.1907283024691582,2.0276882735939203,0.49721875,0.1090294813597182,0.0161624219423817,0.0093453384038636,0.6666061616526504,True,10,5000,0.0
0.6,24,-1.1974547839506426,0.6674518344036799,0.4993064814814815,0.0376819825875412,0.0059911488014933,0.0021230187243137,0.6666549424432575,True,10,5000,0.0
0.5,24,-1.1995650000000255,0.1225679266306676,0.499888244047619,0.0088762795688429,0.0013061316893678,0.0003585288860676,0.6666650181801876,True,10,15000,0.0
0.4,24,-1.1999694444444697,0.008285477557784,0.4999928075396825,0.0009418769871495,9.344936517541e-05,2.336300656935464e-05,0.6666665805909802,True,10,15000,0.0
0.3,24,-1.2000000000000255,0.0,0.5,1.1228329651517634e-12,0.0,0.0,0.6666666666666667,True,10,15000,0.0
0.2,24,-1.2000000000000255,0.0,0.5,2.526374171591467e-12,0.0,0.0,0.6666666666666667,True,10,15000,0.0
0.1,24,-1.2000000000000255,0.0,0.5,1.0105496686365867e-11,0.0,0.0,0.6666666666666667,True,10,15000,0.0
