T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5831602777778024,0.05732421875,0.1348075370172807,0.1191354980468749,0.3138137688207204,True,35,5000
1.7,16,-0.6272708333333391,0.0629446180555555,0.1642888888888809,0.1689666565858751,0.3129801043890359,True,35,5000
1.5,16,-0.6633740972222207,0.0697005208333333,0.2031304265739335,0.2399784432870371,0.2991971256120387,True,35,5000
1.3,16,-0.7100492361111098,0.0824454861111111,0.2730765361377843,0.3898147673551759,0.2967332779731254,True,35,5000
1.2,16,-0.7412901388888875,0.0941864583333333,0.366658232095338,0.572235836574074,0.2680796381919234,True,35,5000
1.1,16,-0.7886723611111047,0.1241654513888888,0.6360744088113762,1.2015599765081364,0.2235439896911729,True,35,5000
1.0,16,-0.9229792361109442,0.2589073784722222,2.520042460739376,4.747764558701775,0.4309675294200392,True,35,5000
0.9,16,-1.1253346527777428,0.46785,0.7788261274790896,0.3569354950617291,0.6611374874752776,True,35,5000
0.8,16,-1.1726522222222195,0.4907981770833333,0.2742472591356736,0.0371024907769079,0.6660520634645386,True,35,5000
0.7,16,-1.1906722916666688,0.4971920138888889,0.1078486047845217,0.0094433060405663,0.666531348241447,True,35,5000
0.5,16,-1.1995389285714297,0.4998841517857142,0.0093451681959777,0.0003556285459325,0.6666630182511539,True,35,15000
0.3,16,-1.1999983035714297,0.4999995535714285,9.602356006629029e-05,2.231972805096424e-06,0.666666652897789,True,35,15000
0.1,16,-1.200000000000001,0.5,-5.684341886080801e-12,0.0,0.6666666666666667,True,35,15000
