T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5548467013889081,0.0534342881944444,0.1320994994425213,0.1045596913879244,0.3094149458428302,False,23,5000
1.7,16,-0.5979744444444474,0.0576859375,0.1612275461472159,0.142619360743464,0.3102108840586119,False,23,5000
1.5,16,-0.6335895833333233,0.06164140625,0.1959591832098794,0.1853858193402777,0.3109408963266946,False,23,5000
1.3,16,-0.6773640277777763,0.0698671006944444,0.2488152072729962,0.2717015192292852,0.3115693701840717,False,23,5000
1.2,16,-0.705417152777777,0.0763840277777777,0.2976988129723937,0.3628684363168724,0.2974643301442009,False,23,5000
1.1,16,-0.7372547569444371,0.0862232638888888,0.3742824428708772,0.516392769248036,0.2767694805764096,False,23,5000
1.0,16,-0.7813730208333239,0.1050780381944444,0.5060293617749778,0.856654062498071,0.2759898173767947,False,23,5000
0.9,16,-0.836959444444448,0.1368216145833333,0.6713950988324978,1.6118651422646608,0.3020078392483598,False,23,5000
0.8,16,-0.9154598263888442,0.2231098090277777,0.7921621990503612,4.100711189175827,0.4379153597632971,False,23,5000
0.7,16,-0.9791176041663663,0.3224322048611111,0.4925762650736827,5.0219201593887774,0.5749012638640456,False,23,5000
0.5,16,-1.0295968303570948,0.4408063616071428,0.1057267959977252,0.2566548110650473,0.6633836752039244,False,23,15000
0.3,16,-1.0440005803571373,0.4700482142857143,0.0549775466607924,0.1832351889455689,0.6654182323733882,False,23,15000
0.1,16,-1.0538964732142784,0.4979908482142857,0.0307332672946358,0.0207486605866336,0.6666234840151796,False,23,15000
