T,L,E,Ms,Cv,chi_s,U,periodica,intento
2.5,16,-127.2769142857202,0.04938058035714286,0.10156218833469324,0.07164106823979592,0.3101993014149875,False,1
2.5,16,-127.65068571429354,0.04898381696428571,0.09931563720612417,0.06968055353954083,0.3155967152117153,False,2
2.5,16,-126.68628571428664,0.04922377232142857,0.10091531816326552,0.07147682777423472,0.3141397439006075,False,3
2.5,16,-127.37040000000376,0.04866183035714286,0.10090516668571581,0.06832440038265304,0.3222103237573808,False,5
2.5,16,-127.08817142858207,0.049641741071428575,0.105242655410201,0.07277060701530612,0.30831022934140073,False,4
2.5,16,-127.44011428571378,0.048861049107142854,0.10232150856326598,0.06904765685586738,0.3205450895952251,False,6
2.5,16,-127.49405714285976,0.04953627232142857,0.09885272792653155,0.07252722063137758,0.30997278070355494,False,7
2.5,16,-127.21085714286393,0.04908482142857143,0.1016994977551019,0.07052539540816327,0.30757598652391493,False,8
2.5,16,-127.7285142857142,0.04938671875,0.09877472040612474,0.06995822700892851,0.3080865419636495,False,9
2.5,16,-127.0370285714271,0.04918359375,0.10480377162448803,0.07127411450892858,0.30913229394385755,False,10
2.5,16,-126.86662857143375,0.048690290178571426,0.09896185396734836,0.06923376884566328,0.3135944447845316,False,11
2.5,16,-126.91662857143521,0.049641183035714284,0.10001865575306283,0.07022293211096944,0.32960455010878975,False,12
2.5,16,-127.35617142857424,0.04917578125,0.10262674226734816,0.06863405200892858,0.3231046464218099,False,13
2.5,16,-126.93548571428525,0.0496171875,0.09991348440612341,0.07279695803571432,0.3117766450110485,False,15
2.5,16,-127.19405714286471,0.049382254464285714,0.10171800649796069,0.0704047178252551,0.32075415358411685,False,14
2.5,16,-126.9846285714244,0.048995535714285714,0.103209795181632,0.06953284438775512,0.3175621828422813,False,16
2.5,16,-126.98840000000165,0.04956808035714286,0.10597120161428734,0.06960509323979594,0.3194271633689958,False,17
2.5,16,-127.53142857142676,0.04913337053571429,0.10097603265306133,0.07205474461096939,0.29902094136925983,False,18
2.5,16,-126.69851428571886,0.04900390625,0.103811477191839,0.0705124609375,0.30422745323994627,False,19
2.5,16,-127.60034285714212,0.04857310267857143,0.1029070856408191,0.07182012598852042,0.29556014325774005,False,20
2.5,16,-127.56542857143714,0.04930078125,0.10140438158163079,0.07309542700892853,0.2922464496663557,False,22
2.5,16,-126.79308571428774,0.04916183035714286,0.10033595583469491,0.07134797181122447,0.3136211948340917,False,21
2.5,16,-127.55497142857374,0.04862667410714286,0.1014998184816318,0.0702302193558673,0.30597360641936766,False,23
2.5,16,-127.09902857143047,0.049171875,0.10672169941020115,0.07039950714285714,0.3092336120204223,False,24
2.5,16,-126.85480000000555,0.0488671875,0.1040759659571404,0.07060832589285715,0.31075999536763377,False,25
2.5,16,-127.16262857143757,0.04914564732142857,0.09721906996734787,0.07089190813137757,0.30686793980785676,False,26
2.5,16,-127.54228571428797,0.048533482142857146,0.10400546102040494,0.06915941377551019,0.31160890711585054,False,27
2.5,16,-127.56034285714723,0.049484375,0.09952701706939024,0.07275723928571431,0.29760476663492663,False,28
2.5,16,-127.54222857142562,0.04905189732142857,0.09990012832448883,0.07067478313137761,0.311333848041628,False,29
2.5,16,-126.68794285714876,0.048831473214285714,0.1013043662836742,0.07048169528061221,0.30958472242011126,False,30
2.5,16,-127.51154285714803,0.04940848214285714,0.10216202386938904,0.07059318877551024,0.3155120154031148,False,31
2.5,16,-127.23760000000632,0.049459263392857146,0.09984585925714327,0.07244581757015305,0.31146632197835933,False,32
2.5,16,-127.24908571428611,0.04897265625,0.09724422269183719,0.07138357522321424,0.3060388675162302,False,33
2.5,16,-127.38371428571884,0.04876171875,0.1016704056632625,0.06988079843749997,0.31059626522590544,False,34
2.5,16,-127.2438285714327,0.04956584821428572,0.10042829941020613,0.07387641313775509,0.29245411913477515,False,35
2.5,16,-127.68651428571224,0.04908872767857143,0.09924592204897976,0.07104483134566326,0.3175287659348114,False,36
2.5,16,-127.07000000000302,0.049402901785714284,0.10200453750000066,0.07071840242346941,0.31279442375399524,False,37
2.5,16,-126.92822857143197,0.04881361607142857,0.10639178053877572,0.06948881772959185,0.3049725100729994,False,38
2.5,16,-126.97079999999994,0.049479910714285716,0.10194329567143086,0.07138239081632651,0.3086588089427267,False,39
2.5,16,-127.2396571428621,0.04902678571428572,0.10492435992652986,0.07090711938775507,0.3104464542018509,False,40
2.5,16,-127.47034285714142,0.04929520089285714,0.09920310742652873,0.07106248185586739,0.3149216472473677,False,41
2.5,16,-127.38291428571664,0.04967466517857143,0.1005728461204103,0.0698020634885204,0.32578998983367413,False,42
2.5,16,-127.18382857143636,0.04871261160714286,0.09853187941020337,0.07162899078443874,0.3028088313989248,False,43
2.5,16,-127.37868571428831,0.04913839285714286,0.09912485892040764,0.07127630306122446,0.30704702122630256,False,44
2.5,16,-127.0975428571462,0.04904966517857143,0.10068233908367233,0.07214140277423468,0.30704678657343265,False,45
2.5,16,-127.21251428571354,0.04884375,0.10027154497754964,0.0683901535714286,0.3200281313768888,False,46
2.5,16,-127.79348571429398,0.04935993303571429,0.0967519734775533,0.07187193211096936,0.3129378106760521,False,47
2.5,16,-127.14680000000554,0.049229910714285716,0.10211813109999753,0.06965846938775506,0.3210691433455569,False,48
2.5,16,-127.24274285714125,0.04932421875,0.10111211529795923,0.07182033415178571,0.2998172160598225,False,49
2.5,16,-126.90737142857893,0.049336495535714286,0.09863303746734686,0.06847978568239795,0.3207147999120159,False,50
2.5,16,-127.089542857147,0.04890234375,0.10067278879795935,0.07172800736607146,0.2992052901541341,False,51
2.5,16,-127.39731428571574,0.04874274553571428,0.0967798240632635,0.06761889639668368,0.3188587618078469,False,52
2.5,16,-127.09645714285851,0.04849274553571428,0.10421544215509926,0.06947687496811228,0.3088007851743443,False,53
2.5,16,-126.96057142857308,0.04943247767857143,0.10512022836734673,0.071838492059949,0.30758401315257244,False,54
2.5,16,-127.3168571428626,0.04938616071428571,0.10256527954081548,0.0709323979591837,0.31893395179620376,False,55
2.5,16,-126.83137142857323,0.049516183035714284,0.10132034203877538,0.07091446782525512,0.3221363980495284,False,56
2.5,16,-127.3656571428635,0.049044642857142856,0.105722434283673,0.06943403877551023,0.32155518716119313,False,57
2.5,16,-127.06457142857515,0.04926395089285714,0.10180379408163276,0.06914126399872447,0.32544465434265,False,58
2.5,16,-127.12462857143088,0.0491328125,0.09813154946734585,0.07152799375000006,0.3110600619559264,False,59
2.5,16,-127.03925714286373,0.04946651785714286,0.10218960822653003,0.07020157091836735,0.3198321523716331,False,60
2.5,16,-127.35245714285743,0.049122767857142854,0.1012725587265345,0.07055584234693879,0.3164038154198595,False,61
2.5,16,-127.16760000000538,0.048953125,0.10201858675714334,0.06689929285714284,0.3320857683811861,False,62
2.5,16,-127.08765714286405,0.04925111607142857,0.10218096906938627,0.0705223034438776,0.3222745628444461,False,63
2.5,16,-127.19548571428204,0.048658482142857146,0.10157583012040731,0.06986133877551018,0.2971651297156589,False,64
2.5,16,-127.29457142858217,0.04888169642857143,0.10197285301020315,0.07071800969387754,0.3154099670594043,False,65
2.5,16,-127.03022857143098,0.04927064732142857,0.10086900032448966,0.06986298313137755,0.3189131170642513,False,66
2.5,16,-127.51011428571775,0.04921372767857143,0.09492087892041128,0.07029548848852044,0.31990715249069357,False,67
2.5,16,-127.47622857142808,0.04916183035714286,0.09767325396734805,0.07048725752551017,0.3086023545763463,False,69
2.5,16,-126.93091428571937,0.04906919642857143,0.09968827412040923,0.06989762040816326,0.3168255969326933,False,70
2.5,16,-127.38874285714658,0.048843191964285715,0.09995369222653266,0.06914060175382652,0.3145681842336322,False,68
2.5,16,-127.17594285713915,0.04925167410714286,0.09956448114081581,0.07082895149872447,0.31634847349826556,False,71
2.5,16,-127.33754285713947,0.04919810267857143,0.10393764765510469,0.07403687598852042,0.2923965346825179,False,72
2.5,16,-126.88931428571767,0.049128348214285716,0.10063662863469404,0.07015059170918368,0.31337131421877606,False,73
2.5,16,-127.04600000000482,0.04953627232142857,0.0991107060714296,0.0706044527742347,0.32157935525548487,False,74
2.5,16,-127.02754285714366,0.04928794642857143,0.10044515444081867,0.07000915255102043,0.3208702384142712,False,75
2.5,16,-126.9652571428613,0.04932087053571429,0.1003845884408156,0.07066486961096939,0.3137570144320896,False,76
2.5,16,-127.44177142857353,0.04893024553571428,0.09770365232448854,0.07111589639668368,0.30655673363197955,False,77
2.5,16,-127.69914285714239,0.04954799107142857,0.10275181382652818,0.07241434630102042,0.30818305093623743,False,78
2.5,16,-127.33120000000041,0.04949274553571428,0.10489589874285571,0.07088244639668369,0.3135477873555047,False,79
2.5,16,-127.1815999999957,0.04901171875,0.09666301697142898,0.07026083415178573,0.30220763474961343,False,80
2.5,16,-127.52417142857513,0.04934207589285714,0.09964724912448787,0.07155375507015309,0.32053705524576714,False,81
2.5,16,-127.18068571428748,0.04873325892857143,0.10785288113469846,0.06937452487244898,0.3133662106238325,False,82
2.5,16,-126.77554285715132,0.04895591517857143,0.10360174044081759,0.06896216705994895,0.31802872932924353,False,83
2.5,16,-127.39788571428451,0.04873716517857143,0.09777479720612291,0.06785093848852042,0.3111862602021992,False,84
2.5,16,-127.2024571428634,0.04944810267857143,0.10429795336938696,0.06992224741709184,0.3207347908799534,False,85
2.5,16,-127.22388571428371,0.04931808035714286,0.10268770056326502,0.07057497181122448,0.321830113939222,False,86
2.5,16,-127.04102857142756,0.049546875,0.10601491933877924,0.07116361785714287,0.3139938694859177,False,87
2.5,16,-126.86120000000263,0.04912723214285714,0.10328164481428644,0.07058101734693878,0.3120366846968836,False,88
2.5,16,-126.82645714285701,0.04886495535714286,0.0999262339408142,0.07053602181122445,0.31202847978844517,False,89
2.5,16,-127.0114857142864,0.04929743303571429,0.10068471754898155,0.0701203035395408,0.3144259504977732,False,90
2.5,16,-126.96799999999892,0.04966517857142857,0.10222053142856907,0.07181441326530616,0.31771160084056593,False,91
2.5,16,-127.10177142857597,0.04896316964285714,0.10294544089592023,0.07065438252551025,0.3120493851950974,False,92
2.5,16,-127.22965714285918,0.04881919642857143,0.1051211217122443,0.0704861525510204,0.30521874960074,False,94
2.5,16,-127.38022857143653,0.04905915178571429,0.10270798425306112,0.0691494452806122,0.326988981996191,False,93
2.5,16,-127.00674285714591,0.04890904017857143,0.10054514301224458,0.07010513313137756,0.31415692432762865,False,95
2.5,16,-127.24120000000092,0.049333705357142855,0.10012138195714555,0.0706689146683674,0.3185068555790346,False,96
2.5,16,-126.7986857142913,0.04968470982142857,0.10461844177755325,0.07081906170280612,0.32184652550760784,False,97
2.5,16,-126.97257142857511,0.049525669642857144,0.10217950122448884,0.07082071109693877,0.3204762426423253,False,98
2.5,16,-127.58165714285948,0.04907756696428572,0.09928174685510271,0.07017264639668364,0.31715672002660433,False,99
3.0,16,-115.57822857142995,0.04672712053571428,0.08282456609835502,0.05277770979485548,0.3125602747268419,False,0
3.0,16,-115.77440000000581,0.04679017857142857,0.08695501317460241,0.054449906887755084,0.29939289836473837,False,1
3.0,16,-115.619771428576,0.04679296875,0.08217026684240539,0.0543374094122024,0.3113513362913859,False,2
3.0,16,-115.30394285713626,0.04630133928571428,0.08237881269699601,0.0536091947278912,0.3083252842013461,False,3
3.0,16,-115.57034285714406,0.04710212053571428,0.08035242579223399,0.053037822890093546,0.31038004976038824,False,4
3.0,16,-115.31691428571494,0.04706919642857143,0.0815913688832192,0.05505035331632653,0.30578161969805806,False,5
3.0,16,-115.56897142857385,0.04675446428571429,0.08059695316184919,0.053008804846938776,0.3101582245095337,False,6
