T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.5826687345679501,21.96928957134286,0.0382579861111111,0.1331530692607682,0.2401709274938102,0.1199074212924382,0.3103951133766993,True,23,5000,0.0
1.7,24,-0.6273046913580431,21.780938201373303,0.0421322530864197,0.1640285099113972,0.2762644782727854,0.1699024062858067,0.3141261565283549,True,23,5000,0.0
1.6,24,-0.6443352160494158,21.75684984778116,0.0436747685185185,0.1807410559154318,0.295342960623117,0.196597499517747,0.3049427880062355,True,23,5000,0.0
1.5,24,-0.663132901234603,21.6605408768694,0.0463483410493827,0.1980473157053006,0.3124675012992267,0.2365967565152035,0.3042331030979918,True,23,5000,0.0
1.4,24,-0.6845127160492971,21.450767760716428,0.0495012731481481,0.2254470404120675,0.3282530994453945,0.2919823275958997,0.29975566169354,True,23,5000,0.0
1.3,24,-0.7082118827160824,21.271349525566094,0.0543304783950617,0.269288814465812,0.3434660008191448,0.3818706958188245,0.3017727340702719,True,23,5000,0.0
1.2,24,-0.7377026234568435,20.904246572298398,0.061848649691358,0.3357839032826823,0.3612331119519372,0.55420418189229,0.2781505908855195,True,23,5000,0.0
1.1,24,-0.7788314506172866,20.223950578876025,0.0800578703703703,0.5149763827631841,0.3695331400767584,1.091130331088664,0.2259199192892165,True,23,5000,0.0
1.0,24,-0.8816476543209295,17.688095820092887,0.1832756558641975,2.719380572040538,0.3220671528646133,7.269692103888031,0.2678343132311153,True,23,5000,0.0
0.9,24,-1.1262612962963152,7.82444834559232,0.4698224922839506,0.7597932700256723,0.0815947720850621,0.223557613739338,0.6646955163358306,True,23,5000,0.0
0.8,24,-1.1722704012345906,4.404035465878536,0.4906068672839506,0.2781701717073777,0.0352624217899033,0.0388408126500539,0.6663744089763453,True,23,5000,0.0
0.7,24,-1.1905610493827417,2.055065442990156,0.497147762345679,0.1116934288693136,0.0162687934443757,0.0098251336224361,0.6666030681331834,True,23,5000,0.0
0.6,24,-1.1974847839506426,0.6583409257572054,0.4993162422839506,0.0368593140553266,0.0058097983453709,0.0020615287365188,0.6666552786764754,True,23,5000,0.0
0.5,24,-1.1995530158730412,0.1222822205079854,0.4998876984126984,0.0091861489502965,0.0012353448727085,0.0003449951927017,0.6666650795418042,True,23,15000,0.0
0.4,24,-1.1999646428571682,0.0097711493957315,0.4999915178571428,0.0010941106539677,0.0001121815997353,2.8046198243814047e-05,0.6666665633324562,True,23,15000,0.0
0.3,24,-1.199999206349232,0.0002857061226822,0.499999751984127,4.726228516916802e-05,5.95173850501976e-06,1.4879771015330334e-06,0.6666666625604517,True,23,15000,0.0
0.2,24,-1.2000000000000255,0.0,0.5,2.526374171591467e-12,0.0,0.0,0.6666666666666667,True,23,15000,0.0
0.1,24,-1.2000000000000255,0.0,0.5,1.0105496686365867e-11,0.0,0.0,0.6666666666666667,True,23,15000,0.0
