T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5827450308640976,0.0381965277777777,0.1340912295307122,0.119744558935185,0.3078602759269269,True,4,5000
1.7,24,-0.6275040123456903,0.0419523148148148,0.1627179087055768,0.1694851986928105,0.3117383010390793,True,4,5000
1.5,24,-0.6632632098765453,0.0465385030864197,0.1978238868504163,0.2369594002720623,0.3097609170198582,True,4,5000
1.3,24,-0.7088083950617504,0.0541760030864197,0.2617789648902042,0.3717603246254083,0.3062790322670987,True,4,5000
1.2,24,-0.7379486111110579,0.0626152006172839,0.3341935904492498,0.541388562960105,0.3002916468170689,True,4,5000
1.1,24,-0.7787026851851614,0.0790450231481481,0.5047405565921884,1.028031975301627,0.242551970652562,True,4,5000
1.0,24,-0.8892706481481275,0.1946882716049382,3.1049790413382854,8.2126758638546,0.2874015351454191,True,4,5000
0.9,24,-1.125653981481481,0.4668632330246913,0.8066056334768732,0.9706592135106896,0.6623042393864382,True,4,5000
0.8,24,-1.17238873456792,0.4906701774691358,0.2739766280653396,0.0381897824063193,0.6663790826788603,True,4,5000
0.7,24,-1.1906232098765663,0.4971672453703703,0.1132725837864253,0.0100760513117594,0.6666015386869586,True,4,5000
0.5,24,-1.1995474603174854,0.4998859126984127,0.0091690477424385,0.0003524659864133,0.6666650454962871,True,4,15000
0.3,24,-1.1999995238095496,0.4999999007936508,2.5395372547252382e-05,3.306688789450618e-07,0.6666666657513276,True,4,15000
0.1,24,-1.200000000000026,0.5,-3.03164900590976e-11,0.0,0.6666666666666667,True,4,15000
