mcs,E,M,Ms,E_prom,E2_prom,M_prom,M2_prom,Ms_prom,Ms2_prom,Ms4_prom
5238,-269.5999999999982,2,0.00390625,269.80942928039866,72797.20957434711,0.004581026913533117,1.9331933575109754,0.0015732367818285932,8.46966188084558e-06,1.3323654698879579e-09
5239,-269.5999999999982,-2,0.00390625,269.80938931297874,72797.18800000088,0.004198473282442748,1.933587786259542,0.0015736820133587786,8.470957515803911e-06,1.3321556349974552e-09
5240,-269.9999999999982,0,0.0,269.8094256821234,72797.20761686789,0.004197672199961839,1.9332188513642434,0.0015733817496660942,8.469341229309768e-06,1.3319014553304075e-09
5241,-269.9999999999982,0,0.0,269.80946203739194,72797.2272262504,0.004196871423120946,1.9328500572300649,0.0015730816005341472,8.467725559483499e-06,1.3316473726414852e-09
5242,-269.1999999999982,0,0.0,269.8093457943942,72797.16455464516,0.004196070951745184,1.932481403776464,0.001572781565897387,8.466110505972249e-06,1.3313933868751984e-09
5243,-269.9999999999982,0,0.0,269.8093821510314,72797.1841647606,0.004195270785659802,1.9321128909229597,0.0015724816456903128,8.464496068423436e-06,1.3311394979760994e-09
5244,-269.5999999999982,-2,0.00390625,269.80934223069755,72797.16261582548,0.0038131553860819827,1.9325071496663488,0.001572926596758818,8.465791453169686e-06,1.3309300968599274e-09
5245,-269.5999999999982,-2,0.00390625,269.8093023255831,72797.14107510573,0.003431185665268776,1.9329012581014107,0.001573371378192909,8.46708634405976e-06,1.330720775576434e-09
5246,-269.9999999999982,0,0.0,269.8093386697177,72797.16067848382,0.003430531732418525,1.9325328759291023,0.0015730715170573662,8.465472643593959e-06,1.3304671600293449e-09
5247,-269.9999999999982,0,0.0,269.80937500000164,72797.18027439112,0.003429878048780488,1.9321646341463414,0.0015727717701981708,8.463859558105469e-06,1.3302136411345222e-09
5248,-269.9999999999982,0,0.0,269.8094113164429,72797.1998628319,0.003429224614212231,1.93179653267289,0.0015724721375500095,8.462247087242808e-06,1.3299602188367257e-09
5249,-269.9999999999982,0,0.0,269.80944761904925,72797.2194438104,0.0034285714285714284,1.9314285714285715,0.001572172619047619,8.460635230654762e-06,1.3297068930807568e-09
5250,-269.5999999999982,-2,0.00390625,269.8094077318623,72797.1979127794,0.00304703865930299,1.9318225099980957,0.001572617120548467,8.461929870500858e-06,1.3294980040597272e-09
5251,-269.5999999999982,-2,0.00390625,269.8093678598646,72797.17638994758,0.0026656511805026656,1.9322162985529323,0.0015730614527798934,8.463224017338634e-06,1.3292891945851639e-09
5252,-269.9999999999982,0,0.0,269.80940415001123,72797.19596421182,0.00266514372739387,1.9318484675423568,0.0015727619931467734,8.461612895309824e-06,1.3290361412452468e-09
5253,-269.5999999999982,-2,0.00390625,269.80936429387305,72797.17444994379,0.0022839741149600305,1.9322421012561857,0.001573206128663875,8.46290660984488e-06,1.328827499163482e-09
5254,-269.9999999999982,0,0.0,269.80940057088657,72797.19401712745,0.002283539486203616,1.9318744053282588,0.00157290675547098,8.46129616139391e-06,1.3285746299914242e-09
5255,-269.5999999999982,-2,0.00390625,269.80936073059536,72797.17251141643,0.001902587519025875,1.9322678843226788,0.0015733506944444445,8.462589443909342e-06,1.3283661551081789e-09
5256,-269.5999999999982,2,0.00390625,269.8093209054611,72797.15101388715,0.002282670724747955,1.9326612136199353,0.0015737944645234925,8.46388223440175e-06,1.3281577595381857e-09
5257,-269.9999999999982,0,0.0,269.80935717002836,72797.17057436379,0.002282236591860023,1.9322936477748194,0.0015734951502472422,8.46227251925637e-06,1.327905162018304e-09
5258,-269.9999999999982,0,0.0,269.80939342080416,72797.19012740155,0.0022818026240730175,1.931926221715155,0.0015731959498003422,8.460663416286367e-06,1.3276526605613696e-09
5259,-269.9999999999982,0,0.0,269.80942965779644,72797.2096730047,0.0022813688212927757,1.9315589353612168,0.0015728968631178706,8.459054925142586e-06,1.3274002551125935e-09
5260,-269.9999999999982,0,0.0,269.80946588101295,72797.22921117749,0.0022809351834252043,1.9311917886333396,0.0015725978901349553,8.457447045476145e-06,1.327147945617229e-09
5261,-269.9999999999982,0,0.0,269.80950209046165,72797.24874192412,0.002280501710376283,1.9308247814519195,0.0015722990307867732,8.455839776938426e-06,1.3268957320205707e-09
5262,-269.9999999999982,0,0.0,269.8095382861503,72797.26826524886,0.0022800684020520615,1.930457913737412,0.0015720002850085502,8.454233119181076e-06,1.326643614267954e-09
5263,-269.5999999999982,-2,0.00390625,269.80949848024494,72797.24677811642,0.001899696048632219,1.9308510638297873,0.0015724437215045592,8.455525777984897e-06,1.3264358230501324e-09
5264,-269.9999999999982,0,0.0,269.80953466286974,72797.26629439786,0.001899335232668566,1.9304843304843304,0.001572145061728395,8.45391979018281e-06,1.326183888420873e-09
5265,-269.1999999999982,0,0.0,269.8094189137883,72797.2038891008,0.0018989745537409798,1.9301177364223319,0.001571846515381694,8.452314412326718e-06,1.3259320494751037e-09
5266,-269.9999999999982,0,0.0,269.80945509778036,72797.22340611444,0.0018986140117714068,1.929751281564458,0.001571548082399848,8.450709644069204e-06,1.3256803061583247e-09
5267,-269.1999999999982,0,0.0,269.8093394077466,72797.16103265087,0.0018982536066818527,1.929384965831435,0.0015712497627182991,8.449105485063116e-06,1.3254286584160774e-09
5268,-269.1999999999982,0,0.0078125,269.80922376162636,72797.09868286292,0.0018978933383943823,1.92901878914405,0.0015724342854431582,8.459085756607041e-06,1.3258841265580487e-09
5269,-269.5999999999982,2,0.00390625,269.8091840607228,72797.07725237282,0.0022770398481973433,1.9294117647058824,0.0015728771347248577,8.460376022888994e-06,1.3256767160299832e-09
5270,-269.9999999999982,0,0.0,269.8092202618117,72797.0967786008,0.0022766078542970974,1.929045721874407,0.0015725787326882944,8.45877094301366e-06,1.3254252121946522e-09
5271,-269.9999999999982,0,0.0,269.80925644916715,72797.11629742123,0.002276176024279211,1.9286798179059181,0.0015722804438543247,8.457166472045713e-06,1.3251738037704878e-09
5272,-269.9999999999982,0,0.0,269.8092926227971,72797.13580883839,0.0022757443580504457,1.9283140527214109,0.0015719822681585435,8.455562609638725e-06,1.3249224907032073e-09
5273,-269.9999999999982,0,0.0,269.8093287827094,72797.15531285643,0.0022753128555176336,1.9279484262419415,0.0015716842055365945,8.45395935544653e-06,1.3246712729385689e-09
5274,-269.9999999999982,0,0.0,269.8093649289117,72797.17480947958,0.002274881516587678,1.9275829383886256,0.0015713862559241707,8.452356709123222e-06,1.324420150422372e-09
5275,-269.9999999999982,0,0.0,269.8094010614119,72797.19429871206,0.002274450341167551,1.9272175890826384,0.0015710884192570128,8.450754670323161e-06,1.3241691231004572e-09
5276,-269.9999999999982,0,0.0,269.8094371802178,72797.21378055804,0.0022740193291642978,1.9268523782452152,0.0015707906954709114,8.449153238700966e-06,1.3239181909187062e-09
5277,-269.9999999999982,0,0.0,269.8094732853371,72797.23325502174,0.0022735884804850324,1.9264873057976506,0.0015704930845017052,8.447552413911519e-06,1.3236673538230413e-09
5278,-269.9999999999982,0,0.0,269.80950937677767,72797.25272210737,0.0022731577950369387,1.9261223716612994,0.0015701955862852813,8.445952195609964e-06,1.3234166117594264e-09
5279,-269.9999999999982,0,0.0,269.8095454545472,72797.27218181909,0.0022727272727272726,1.9257575757575758,0.0015698982007575758,8.444352583451705e-06,1.3231659646738659e-09
5280,-269.9999999999982,0,0.0,269.80958151865354,72797.2916341611,0.0022722969134633592,1.925392918007953,0.001569600927854573,8.442753577092407e-06,1.3229154125124052e-09
5281,-269.9999999999982,0,0.0,269.8096175691044,72797.3110791376,0.002271866717152594,1.9250283983339644,0.0015693037675123059,8.441155176187996e-06,1.3226649552211307e-09
5282,-269.1999999999982,4,0.0,269.8095021767952,72797.24886617542,0.003028582244936589,1.927692598902139,0.001569006719666856,8.439557380394662e-06,1.3224145927461693e-09
5283,-269.5999999999982,2,0.00390625,269.80946252838936,72797.2274640433,0.0034065102195306586,1.9280847842543527,0.001569449044284633,8.440847923862131e-06,1.3222083883651904e-09
5284,-269.9999999999982,0,0.0,269.80949858089105,72797.2469101239,0.0034058656575212867,1.9277199621570482,0.0015691520813623462,8.439250790858561e-06,1.321958207023967e-09
5285,-269.9999999999982,0,0.0,269.809534619752,72797.26634884691,0.00340522133938706,1.927355278093076,0.0015688552307983352,8.437654262142924e-06,1.3217081203408374e-09
5286,-269.5999999999982,-2,0.00390625,269.80949498770747,72797.24495555226,0.0030262909022129754,1.9277473047096652,0.0015692973330811424,8.438944433279743e-06,1.3215021665907546e-09
5287,-269.1999999999982,0,0.0078125,269.8093797276871,72797.18281391921,0.0030257186081694403,1.9273827534039334,0.0015704779689863842,8.44889076683056e-06,1.3219567407457985e-09
5288,-269.5999999999982,2,0.00390625,269.8093401399148,72797.16144450838,0.003403289846851957,1.9277746265834752,0.001570919597277368,8.450178325593213e-06,1.3217508178686776e-09
5289,-269.5999999999982,2,0.00390625,269.8093005671096,72797.14008317672,0.003780718336483932,1.9281663516068053,0.0015713610586011342,8.451465397566162e-06,1.3215449728451965e-09
5290,-269.5999999999982,-2,0.00390625,269.8092610092628,72797.11872991965,0.003402003402003402,1.9285579285579286,0.0015718023530523532,8.452751983025421e-06,1.3213392056312122e-09
5291,-269.9999999999982,0,0.0,269.809297052156,72797.13817082481,0.003401360544217687,1.928193499622071,0.0015715053382464098,8.451154713187358e-06,1.3210895194623477e-09
5292,-269.9999999999982,0,0.0,269.8093330814301,72797.15760438408,0.0034007179293406384,1.9278292083884376,0.0015712084356697526,8.44955804688976e-06,1.3208399276392866e-09
5293,-269.9999999999982,0,0.0,269.8093690970929,72797.1770306016,0.003400075557234605,1.927465054778995,0.0015709116452587836,8.447961983790612e-06,1.3205904301085651e-09
5294,-269.9999999999982,0,0.0,269.80940509915195,72797.19644948156,0.0033994334277620396,1.9271010387157697,0.0015706149669499527,8.446366523548159e-06,1.3203410268167599e-09
5295,-269.9999999999982,0,0.0,269.8094410876151,72797.2158610281,0.0033987915407854984,1.9267371601208458,0.0015703184006797583,8.444771665820902e-06,1.3200917177104879e-09
5296,-269.5999999999982,-2,0.00390625,269.8094015480479,72797.19451765243,0.0030205776854823484,1.9271285633377384,0.0015707593921087408,8.446058057626959e-06,1.3198864579268259e-09
5297,-269.9999999999982,0,0.0,269.80943752359565,72797.21392223574,0.003020007550018875,1.9267648169120424,0.0015704629105322764,8.444463860183089e-06,1.3196373287350693e-09
5298,-269.5999999999982,2,0.00390625,269.8093979996244,72797.19258728155,0.003396867333459143,1.9271560671824872,0.001570903708246839,8.445749824554162e-06,1.319432232172495e-09
5299,-269.9999999999982,0,0.0,269.809433962266,72797.2119849066,0.0033962264150943396,1.9267924528301887,0.0015706073113207547,8.444156286851415e-06,1.3191832826947267e-09
5300,-269.9999999999982,0,0.0,269.8094699113393,72797.23137521316,0.003395585738539898,1.9264289756649688,0.0015703110262214677,8.442563350370213e-06,1.3189344271424355e-09
5301,-269.5999999999982,-2,0.00390625,269.80943040362314,72797.21004903903,0.003017729158807997,1.926820067898906,0.0015707516031686155,8.443848945562994e-06,1.3187295792013778e-09
5302,-269.5999999999982,-2,0.00390625,269.8093909108071,72797.18873090798,0.0026400150858004903,1.927211012634358,0.0015711920139543656,8.445134055899963e-06,1.3185248085176992e-09
5303,-269.9999999999982,0,0.0,269.80942684766404,72797.2081146314,0.0026395173453996985,1.9268476621417798,0.001570895786199095,8.443541836055336e-06,1.3182762178675261e-09
5304,-269.9999999999982,0,0.0,269.8094627709727,72797.22749104712,0.002639019792648445,1.9264844486333648,0.0015705996701225258,8.441950216482092e-06,1.3180277209367312e-09
5305,-269.5999999999982,-2,0.00390625,269.8094232943856,72797.20618168206,0.0022615906520919715,1.9268752355823595,0.001571039860535243,8.44323495806634e-06,1.3178231983062595e-09
5306,-269.9999999999982,0,0.0,269.8094592048257,72797.22555115979,0.0022611644997173543,1.926512153759186,0.0015707438289052195,8.441643996137177e-06,1.3175748803868499e-09
5307,-269.9999999999982,0,0.0,269.80949510173514,72797.2449133393,0.002260738507912585,1.9261492087415222,0.0015704479088168802,8.440053633666165e-06,1.3173266560310876e-09
5308,-269.5999999999982,2,0.00390625,269.8094556413656,72797.22361273404,0.0026370314560180824,1.9265398380109249,0.0015708878790732718,8.441338006510172e-06,1.3171223810240473e-09
5309,-269.5999999999982,-2,0.00390625,269.80941619585883,72797.20232015161,0.0022598870056497176,1.9269303201506591,0.0015713276836158193,8.442621895597929e-06,1.316918182956746e-09
5310,-269.5999999999982,2,0.00390625,269.80937676520625,72797.18103558748,0.0026360384108454153,1.9273206552438336,0.0015717673225381283,8.443905301202693e-06,1.3167140617857229e-09
5311,-269.9999999999982,0,0.0,269.8094126506044,72797.20039156722,0.0026355421686746986,1.9269578313253013,0.0015714714326054216,8.442315710596292e-06,1.3164661863975855e-09
5312,-269.9999999999982,0,0.0,269.80944852249394,72797.2197402607,0.002635046113306983,1.9265951439864484,0.0015711756540560888,8.440726718367684e-06,1.3162184043184593e-09
5313,-269.9999999999982,0,0.0,269.8094843808826,72797.23908167201,0.0026345502446368085,1.9262325931501694,0.0015708799868272487,8.439138324179056e-06,1.315970715495667e-09
5314,-269.1999999999982,4,0.0,269.80936970837445,72797.17725682128,0.0033866415804327376,1.9288805268109126,0.0015705844308560677,8.437550527692851e-06,1.315723119876571e-09
5315,-269.9999999999982,0,0.0,269.80940556809827,72797.19659894753,0.003386004514672686,1.928517682468021,0.0015702889860797593,8.435963328571765e-06,1.315475617408573e-09
5316,-269.9999999999982,0,0.0,269.8094414143333,72797.2159337982,0.0033853676885461726,1.9281549746097424,0.001569993652435584,8.434376726478747e-06,1.315228208039115e-09
5317,-269.9999999999982,0,0.0,269.80947724708733,72797.23526137741,0.003384731101918014,1.9277924031590823,0.0015696984298608498,8.432790721077003e-06,1.3149808917156778e-09
5318,-269.9999999999982,0,0.0,269.8095130663678,72797.25458168924,0.00338409475465313,1.9274299680391052,0.0015694033182929122,8.431205312029987e-06,1.314733668385782e-09
5319,-269.5999999999982,2,0.00390625,269.8094736842125,72797.23332330924,0.0037593984962406013,1.9278195488721805,0.0015698425751879698,8.432488692434211e-06,1.3145303031555692e-09
5320,-269.9999999999982,0,0.0,269.8095094906992,72797.25263672338,0.003758691975192633,1.9274572448787821,0.001569547547453486,8.430903936055254e-06,1.3142832574304883e-09
5321,-269.9999999999982,0,0.0,269.80954528372985,72797.27194287957,0.003757985719654265,1.9270950770387072,0.0015692526305900038,8.42931977522548e-06,1.314036304544838e-09
5322,-269.1999999999982,4,0.0078125,269.80943077212294,72797.2102047727,0.0045087356753710315,1.9297388690588013,0.0015704255119293631,8.439202517377419e-06,1.3144892923325362e-09
5323,-269.1999999999982,2,0.01171875,269.80931630353314,72797.1484898582,0.004883546205860256,1.9301277235161534,0.001572331658527423,8.463411739587246e-06,1.317784707968079e-09
5324,-269.5999999999982,2,0.00390625,269.80927699530713,72797.12727136246,0.005258215962441314,1.9305164319248826,0.0015727699530516431,8.464687866784038e-06,1.3175809607259544e-09
5325,-269.9999999999982,0,0.0,269.80931280510896,72797.14658655747,0.005257228689447991,1.9301539616973338,0.0015724746526473903,8.463098552501878e-06,1.3173335741392616e-09
5326,-269.5999999999982,-2,0.00390625,269.8092735122978,72797.12537638542,0.004880795945184907,1.9305425192415995,0.0015729127557724799,8.464374259374413e-06,1.3171299880813518e-09
5327,-269.9999999999982,0,0.0,269.8093093093113,72797.14468468564,0.00487987987987988,1.9301801801801801,0.0015726175394144145,8.462785600541949e-06,1.3168827789995047e-09
5328,-269.5999999999982,2,0.00390625,269.8092700319029,72797.12348283076,0.005254269093638581,1.9305685869769187,0.0015730554513041846,8.464060887361607e-06,1.3166793539412677e-09
5329,-269.5999999999982,-2,0.00390625,269.8092307692328,72797.10228893155,0.004878048780487805,1.9309568480300188,0.0015734931988742964,8.465335695649624e-06,1.3164760052151349e-09
5330,-269.5999999999982,2,0.00390625,269.8091915212926,72797.08110298353,0.0052522978803226416,1.931344963421497,0.0015739307822172201,8.466610025675295e-06,1.316272732778151e-09
5331,-269.5999999999982,-2,0.00390625,269.8091522880741,72797.05992498223,0.004876219054763691,1.9317329332333084,0.0015743682014253562,8.467883877707708e-06,1.3160695365873926e-09
5332,-269.9999999999982,0,0.0,269.80918807425667,72797.07922745269,0.004875304706544159,1.931370710669417,0.0015740729889368085,8.466296050241422e-06,1.3158227581256286e-09
5333,-269.9999999999982,0,0.0,269.80922384702114,72797.09852268564,0.004874390701162355,1.9310086239220097,0.0015737778871391076,8.464708818136014e-06,1.3155760721942213e-09
5334,-269.9999999999982,0,0.0,269.80925960637506,72797.11781068514,0.004873477038425492,1.9306466729147143,0.0015734828959700093,8.463122181056701e-06,1.315329478741139e-09
5335,-269.9999999999982,0,0.0,269.8092953523259,72797.13709145525,0.004872563718140929,1.9302848575712144,0.0015731880153673162,8.461536138668947e-06,1.3150829777143885e-09
5336,-269.9999999999982,0,0.0,269.8093310848812,72797.15636500005,0.0048716507401161705,1.929923177815252,0.0015728932452688776,8.459950690638468e-06,1.3148365690620154e-09
5337,-269.5999999999982,-2,0.00390625,269.8092918696161,72797.13519670386,0.004496065942300487,1.9303109778943424,0.0015733303671787186,8.461224358373923e-06,1.3146338703124074e-09
5338,-269.9999999999982,0,0.0,269.8093275894383,72797.15446338365,0.004495223824686271,1.9299494287319723,0.0015730356808391084,8.459639562652182e-06,1.314387638083467e-09
5339,-269.9999999999982,0,0.0,269.8093632958822,72797.17372284742,0.0044943820224719105,1.9295880149812734,0.0015727411048689138,8.458055360486892e-06,1.3141414980763353e-09
5340,-269.9999999999982,0,0.0,269.8093989889554,72797.19297509929,0.004493540535480247,1.9292267365661862,0.0015724466392061413,8.456471751544655e-06,1.313895450239212e-09
5341,-269.9999999999982,0,0.0,269.80943466866546,72797.21222014325,0.004492699363534257,1.9288655934107075,0.0015721522837888432,8.454888735492325e-06,1.3136494945203352e-09
5342,-269.9999999999982,0,0.0,269.80947033501985,72797.23145798339,0.004491858506457047,1.928504585438892,0.001571858038555119,8.453306311997006e-06,1.3134036308679826e-09
5343,-269.9999999999982,0,0.0,269.809505988026,72797.25068862374,0.004491017964071856,1.9281437125748504,0.0015715639034431137,8.451724480726048e-06,1.3131578592304698e-09
5344,-269.5999999999982,-2,0.00390625,269.8094667913959,72797.22953040323,0.00411599625818522,1.9285313376987838,0.0015720007015902714,8.45299801946913e-06,1.3129557400133367e-09
5345,-269.1999999999982,4,0.0078125,269.80935278713264,72797.16806584461,0.004863449307893753,1.9311634867190424,0.0015731680228208006,8.462833814125046e-06,1.3134069810455942e-09
5346,-269.9999999999982,0,0.0,269.80938844211914,72797.18729755102,0.004862539741911353,1.9308023190574153,0.0015728738077426595,8.461251088519264e-06,1.3131613466747235e-09
5347,-269.9999999999982,0,0.0,269.8094240837717,72797.2065220653,0.0048616305160807775,1.930441286462229,0.0015725797026925955,8.459668954807872e-06,1.312915804164126e-09
5348,-269.9999999999982,0,0.0,269.80945971209775,72797.22573939152,0.004860721630211255,1.9300803888577305,0.0015722857076088989,8.458087412658908e-06,1.312670353462282e-09
5349,-269.9999999999982,0,0.0,269.80949532710486,72797.24494953369,0.00485981308411215,1.9297196261682243,0.0015719918224299065,8.456506461740654e-06,1.3124249945177096e-09
5350,-269.9999999999982,0,0.0,269.8095309288004,72797.26415249585,0.004858904877592973,1.9293589983180714,0.001571698047094001,8.45492610172164e-06,1.312179727278966e-09
5351,-269.5999999999982,-2,0.00390625,269.80949177877636,72797.24301943298,0.004484304932735426,1.929745889387145,0.0015721342488789238,8.456197376564835e-06,1.3119780551781391e-09
5352,-269.9999999999982,0,0.0,269.8095273678332,72797.26221558104,0.0044834672146459925,1.9293853913693255,0.0015718405566971792,8.45461766474407e-06,1.3117329630699422e-09
5353,-269.5999999999982,2,0.00390625,269.8094882330988,72797.24109077425,0.004856182293612252,1.9297721329846844,0.0015722765689204334,8.455888522308088e-06,1.3115314497491696e-09
5354,-269.9999999999982,0,0.0,269.8095238095259,72797.26028011304,0.004855275443510738,1.9294117647058824,0.001571982959850607,8.454309458158264e-06,1.3112865325783482e-09
5355,-269.9999999999982,0,0.0,269.8095593726683,72797.27946228629,0.0048543689320388345,1.9290515309932785,0.0015716894604182225,8.452730983651513e-06,1.3110417068627809e-09
5356,-269.5999999999982,2,0.00390625,269.8095202538755,72797.25834609022,0.0052268060481612845,1.9294381183498226,0.0015721252566735114,8.454001481706179e-06,1.3108404354304104e-09
5357,-269.5999999999982,2,0.00390625,269.8094811496848,72797.2372377763,0.005599104143337066,1.9298245614035088,0.0015725608902575588,8.455271505517451e-06,1.3106392391273539e-09
5358,-269.9999999999982,0,0.0,269.80951670087916,72797.25641351099,0.005598059339428998,1.9294644523231945,0.0015722674472849413,8.453693735130155e-06,1.3103946712529133e-09
5359,-269.5999999999982,2,0.00390625,269.80947761194244,72797.23531343385,0.005970149253731343,1.9298507462686567,0.0015727028917910447,8.45496334246735e-06,1.3101936331880627e-09
5360,-269.9999999999982,0,0.0,269.80951315053375,72797.2544823737,0.005969035627681403,1.9294907666480134,0.001572409531803768,8.453386218172915e-06,1.3099492396731982e-09
5361,-269.9999999999982,0,0.0,269.80954867586934,72797.27364416364,0.005967922417008579,1.9291309212980232,0.001572116281238344,8.451809682138195e-06,1.3097049373159298e-09
5362,-269.5999999999982,-2,0.00390625,269.8095096028364,72797.25255267676,0.005593884020137983,1.9295170613462613,0.0015725515103486853,8.453078930577569e-06,1.3095041403191628e-09
5363,-269.9999999999982,0,0.0,269.8095451155875,72797.27170768185,0.005592841163310962,1.9291573452647277,0.0015722583426547353,8.451503039650913e-06,1.3092600120305126e-09
5364,-269.1999999999982,-4,0.0,269.8094315004681,72797.2104529367,0.004846225535880708,1.931780055917987,0.001571965284249767,8.449927736195246e-06,1.3090159747496123e-09
5365,-269.5999999999982,-2,0.00390625,269.8093924711166,72797.18938501779,0.004472605292582929,1.9321654863958255,0.001572400298173686,8.451196625745434e-06,1.3088154184076263e-09
5366,-268.79999999999825,2,0.00390625,269.80920439724457,72797.08807154937,0.004844419601267002,1.9325507732438978,0.0015728351499906838,8.452465042446898e-06,1.3086149368024926e-09
5367,-269.9999999999982,0,0.0,269.80923994038966,72797.10724292202,0.004843517138599106,1.9321907600596124,0.001572542147913562,8.450890440166263e-06,1.3083711560765607e-09
5368,-269.9999999999982,0,0.0,269.8092754702946,72797.12640715318,0.004842615012106538,1.9318308809834233,0.0015722492549823058,8.449316424438909e-06,1.3081274661611059e-09
5369,-269.9999999999982,0,0.0,269.8093109869668,72797.14556424682,0.00484171322160149,1.9314711359404098,0.0015719564711359404,8.447742994937152e-06,1.3078838670053962e-09
5370,-269.9999999999982,0,0.0,269.80934649041365,72797.16471420693,0.004840811766896295,1.9311115248557065,0.0015716637963135356,8.446170151333551e-06,1.3076403585587372e-09
5371,-269.9999999999982,0,0.0,269.8093819806425,72797.1838570375,0.004839910647803425,1.9307520476545048,0.001571371230454207,8.444597893300911e-06,1.3073969407704723e-09
5372,-269.9999999999982,0,0.0,269.80941745766086,72797.2029927425,0.004839009864135492,1.930392704262051,0.0015710787734971152,8.443026220512283e-06,1.3071536135899828e-09
5373,-269.9999999999982,0,0.0,269.80945292147595,72797.2221213259,0.004838109415705247,1.9300334946036473,0.0015707864253814664,8.441455132640956e-06,1.3069103769666874e-09
5374,-269.9999999999982,0,0.0,269.8094883720952,72797.24124279172,0.0048372093023255815,1.929674418604651,0.0015704941860465117,8.439884629360465e-06,1.3066672308500423e-09
5375,-269.9999999999982,0,0.0,269.80952380952596,72797.26035714387,0.004836309523809524,1.9293154761904763,0.0015702020554315475,8.438314710344588e-06,1.3064241751895418e-09
5376,-269.9999999999982,0,0.0,269.80955923377564,72797.27946438636,0.004835410079970244,1.928956667286591,0.001569910033475916,8.436745375267342e-06,1.3061812099347178e-09
5377,-269.9999999999982,0,0.0,269.80959464485153,72797.29856452314,0.004834510970621049,1.9285979918185199,0.0015696181201190033,8.435176623802994e-06,1.305938335035139e-09
5378,-269.5999999999982,-2,0.00390625,269.8095556794965,72797.27753114063,0.004461795872838818,1.9289830823573155,0.0015700525190555864,8.436445189045361e-06,1.3057388355572842e-09
5379,-269.9999999999982,0,0.0,269.8095910780691,72797.29662453634,0.0044609665427509295,1.9286245353159852,0.001569760687732342,8.434877076556691e-06,1.3054961331714928e-09
5380,-269.5999999999982,2,0.00390625,269.8095521278595,72797.275599332,0.004831815647649135,1.929009477792232,0.0015701948987177105,8.436145225968687e-06,1.3052967900216103e-09
5381,-269.9999999999982,0,0.0,269.8095875139375,72797.29468599135,0.004830917874396135,1.9286510590858417,0.001569903149386845,8.434577751939334e-06,1.3050542599602909e-09
5382,-269.5999999999982,2,0.00390625,269.8095485788616,72797.27366895885,0.005201560468140442,1.9290358536132268,0.0015703371725803456,8.435845485788594e-06,1.3048550729611628e-09
5383,-269.9999999999982,0,0.0,269.8095839524539,72797.29274888661,0.005200594353640416,1.9286775631500743,0.0015700455052005944,8.434278649702824e-06,1.3046127150352783e-09
5384,-269.9999999999982,0,0.0,269.8096193129084,72797.31182172804,0.005199628597957289,1.9283194057567317,0.0015697539461467039,8.432712395543176e-06,1.3043704471216229e-09
5385,-269.5999999999982,2,0.00390625,269.8095803936153,72797.29081322049,0.005569996286669142,1.928704047530635,0.0015701877552914965,8.433979769599425e-06,1.304171498030745e-09
5386,-269.1999999999982,0,0.0,269.8094672359406,72797.22980508735,0.005568962316688323,1.9283460181919436,0.0015698962780768518,8.432414152415538e-06,1.3039294019665107e-09
5387,-269.9999999999982,0,0.0,269.80950259836897,72797.24887899138,0.005567928730512249,1.9279881217520416,0.001569604909057164,8.43084911638131e-06,1.303687395767185e-09
5388,-269.5999999999982,-2,0.00390625,269.8094637223997,72797.22789385889,0.005195769159398776,1.9283726108740027,0.0015700385043607348,8.432116130659678e-06,1.303488684178372e-09
5389,-269.9999999999982,0,0.0,269.80949907235845,72797.24696103999,0.005194805194805195,1.9280148423005565,0.0015697472170686456,8.430551730635436e-06,1.3032468495430884e-09
5390,-269.9999999999982,0,0.0,269.80953440920274,72797.26602114738,0.005193841587831571,1.927657206455203,0.0015694560378408458,8.428987910985903e-06,1.3030051046257182e-09
5391,-269.5999999999982,2,0.00390625,269.8094955489637,72797.24504451142,0.00556379821958457,1.9280415430267062,0.0015698894195103857,8.430254565502132e-06,1.302806630133698e-09
5392,-269.9999999999982,0,0.0,269.8095308733566,72797.26409790572,0.005562766549230484,1.9276840348600037,0.0015695983218987576,8.428691380898851e-06,1.302565056495624e-09
5393,-269.5999999999982,-2,0.00390625,269.80949202818175,72797.24312940407,0.005190952910641453,1.92806822395254,0.0015700315164998146,8.429957620736003e-06,1.3023667371754829e-09
5394,-269.9999999999982,0,0.0,269.80952734013204,72797.26217609001,0.005189990732159407,1.927710843373494,0.001569740500463392,8.428395070667285e-06,1.3021253346292038e-09
5395,-269.9999999999982,0,0.0,269.8095626389941,72797.28121571639,0.005189028910303929,1.927353595255745,0.0015694495922905856,8.426833099749814e-06,1.3018840215575527e-09
5396,-269.9999999999982,0,0.0,269.8095979247753,72797.30024828712,0.005188067444876783,1.9269964795256624,0.001569158791921438,8.425271707661664e-06,1.3016427979107938e-09
5397,-269.5999999999982,2,0.00390625,269.8095590959638,72797.27928862647,0.005557613931085587,1.9273805113004816,0.0015695917469433123,8.426537642703316e-06,1.3014447964001868e-09
5398,-269.5999999999982,-2,0.00390625,269.8095202815359,72797.25833673007,0.0051861455825152804,1.9277644008149657,0.0015700245415817744,8.427803108793295e-06,1.3012468682370553e-09
5399,-269.9999999999982,0,0.0,269.80955555555784,72797.27736296401,0.005185185185185185,1.9274074074074075,0.0015697337962962963,8.426242404513888e-06,1.3010058965947894e-09
