T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.5829475925925792,21.886135863647475,0.0381322916666666,0.1341574869679094,0.2383666273497419,0.1194500255825617,0.3115389060075709,True,15,5000,0.0
1.7,24,-0.6270424382716512,21.83960356436524,0.0417844521604938,0.1657924130557737,0.2782677418925818,0.1692209938024489,0.3082324719180956,True,15,5000,0.0
1.6,24,-0.6441534876543771,21.752405502099958,0.0437191358024691,0.1796322738063614,0.2961704367146489,0.1981950660150892,0.3039725681486716,True,15,5000,0.0
1.5,24,-0.6630533024691307,21.720006222083956,0.0462439814814814,0.1988200305248837,0.3092692610534132,0.2365497206584365,0.3080974145584793,True,15,5000,0.0
1.4,24,-0.6841758024691038,21.533788138041377,0.0498328703703703,0.2260940394680678,0.3309327604430689,0.2913694932980599,0.3013724974806282,True,15,5000,0.0
1.3,24,-0.7087814814814354,21.2702384391458,0.0546050154320987,0.261398391116948,0.3469510574961329,0.3796477451698851,0.3042079486215165,True,15,5000,0.0
1.2,24,-0.7378142592592708,20.752827714939663,0.0621702932098765,0.3390691384224471,0.3623915000536408,0.5484177925554412,0.2813102551455241,True,15,5000,0.0
1.1,24,-0.7783403086420045,20.14724117241839,0.0787891203703703,0.5117874515860719,0.3697464263698025,1.0180786009820424,0.2390873796362481,True,15,5000,0.0
1.0,24,-0.8842899382715372,17.574498344481235,0.1822699459876543,2.613173153340944,0.3202945989433308,7.315882560040286,0.2703966792450367,True,15,5000,0.0
0.9,24,-1.126944783950633,7.785693651252195,0.4700630015432099,0.7263476969154032,0.0795049731736361,0.2089017584123986,0.6648090286232442,True,15,5000,0.0
0.8,24,-1.1724842901234807,4.326614964111909,0.4906913194444444,0.2750626096700316,0.0346645177395692,0.0380791152681059,0.666379734745342,True,15,5000,0.0
0.7,24,-1.1905763888889127,2.053954356569854,0.4971484182098765,0.1122651990430346,0.0164425908933862,0.0098212123150658,0.6666030860746274,True,15,5000,0.0
0.6,24,-1.1975058024691605,0.6569631785960311,0.4993118441358024,0.037597257516081,0.0059876203231997,0.0022004121385243,0.666654521009197,True,15,5000,0.0
0.5,24,-1.1995744444444698,0.1181680523413616,0.4998915674603174,0.0086608465288817,0.0012165581911465,0.0003368520521718,0.6666651171061173,True,15,15000,0.0
0.4,24,-1.1999636904762159,0.0097711493957315,0.4999914186507936,0.0011240236707029,0.0001101975294389,2.804376055376423e-05,0.6666665633445389,True,15,15000,0.0
0.3,24,-1.1999992857143111,0.0001714236736093,0.4999998511904761,3.809197584848368e-05,1.9839002380947758e-06,4.959893296074824e-07,0.6666666652936969,True,15,15000,0.0
0.2,24,-1.2000000000000255,0.0,0.5,2.526374171591467e-12,0.0,0.0,0.6666666666666667,True,15,15000,0.0
0.1,24,-1.2000000000000255,0.0,0.5,1.0105496686365867e-11,0.0,0.0,0.6666666666666667,True,15,15000,0.0
