T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7467505555555344,187.8305370991756,0.0336895061728395,0.2053502313753167,0.6418340332390421,0.0926970911248284,0.3133532036634571,True,26,5000,0.5
1.7,24,-0.8148292978394589,220.77442723495037,0.034469174382716,0.2513937203861292,0.755627525880276,0.1145745504110183,0.3073862507287294,True,26,5000,0.5
1.6,24,-0.8411775617284183,234.36914735228103,0.0345252314814814,0.2772401043200841,0.8011335214007194,0.1224101716628086,0.311667896437462,True,26,5000,0.5
1.5,24,-0.8700859104937918,249.92226839403568,0.034582561728395,0.2968473596714672,0.8678279395962565,0.1326139606767261,0.3067924446136922,True,26,5000,0.5
1.4,24,-0.9010408333333615,267.19468456256527,0.034684799382716,0.3257764170295514,0.9282465506649238,0.1435003056412893,0.2960421044560966,True,26,5000,0.5
1.3,24,-0.9357959799382568,287.617830714873,0.0345444830246913,0.3598748763752759,1.0172083857726757,0.1545373143868049,0.2987835668561591,True,26,5000,0.5
1.2,24,-0.9739923379629614,310.81713739694675,0.0341064429012345,0.399858579183563,1.135818645376524,0.162890747513003,0.2965502812780985,True,26,5000,0.5
1.1,24,-1.0165687731481508,338.1763516366303,0.0334668595679012,0.4518743063359124,1.2587318652112292,0.1723049386449368,0.2911860546482799,True,26,5000,0.5
1.0,24,-1.063497160493822,370.2375502766605,0.0323926697530864,0.5006576800469702,1.4093035813534192,0.1806716855932785,0.2811384208588607,True,26,5000,0.5
0.9,24,-1.116574930555552,410.0121775071665,0.0299565200617283,0.5557327540127304,1.59811646361246,0.1761082773881649,0.2700686764375024,True,26,5000,0.5
0.8,24,-1.1731867438271542,456.4402568831804,0.0260315586419753,0.5795755754887306,1.7234685308801545,0.1585689850780177,0.2187449627368182,True,26,5000,0.5
0.7,24,-1.2299545987654197,508.2911935290327,0.0199357253086419,0.5182118664472039,1.4882888074266198,0.1211852381491279,0.1417770051704099,True,26,5000,0.5
0.6,24,-1.2738680015431991,551.1970845092332,0.0113282021604938,0.330082576126895,0.8262767165800783,0.0745986223579675,-0.2385593411787088,True,26,5000,0.5
0.5,24,-1.2943484821428441,571.1647667209509,0.0033909226190476,0.1065219496748694,0.1871544533567228,0.0306303817431972,-2.645049895137251,True,26,15000,0.5
0.4,24,-1.2995169444444292,575.6420673695037,0.0003028769841269,0.0140945894082101,0.0136419490205399,0.0032319896683673,-19.424233743555856,True,26,15000,0.5
0.3,24,-1.2999766170634761,575.9864575297848,1.175595238095238e-05,0.0011551647450103,0.0004466771965612,0.0001116724820483,-238.30044429510968,True,26,15000,0.5
0.2,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,26,15000,0.5
0.1,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,26,15000,0.5
