T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5830264583333643,0.05737734375,0.1319585701972201,0.1202795725607639,0.3105010858003912,True,15,5000
1.7,16,-0.6272660416666703,0.0628384548611111,0.1652776850096229,0.1702081889966866,0.3077216628738816,True,15,5000
1.5,16,-0.6629720138888876,0.0695158854166666,0.1993054901459522,0.2389503185069442,0.3005025488786559,True,15,5000
1.3,16,-0.7100602777777764,0.0820927083333333,0.273467851980445,0.3879299452991452,0.2952176055917385,True,15,5000
1.2,16,-0.740715138888886,0.0941032986111111,0.3549690030829882,0.5752886205954219,0.274559398519745,True,15,5000
1.1,16,-0.7887563888888843,0.1232831597222222,0.6316773283705927,1.2034874802118407,0.211156231404726,True,15,5000
1.0,16,-0.9250201388887114,0.2625809027777778,2.6383416739506917,4.825454852191356,0.4356653140110191,True,15,5000
0.9,16,-1.1256085416666395,0.4679930555555555,0.7995532614403247,0.3428885279492514,0.6611901953309778,True,15,5000
0.8,16,-1.1725754166666704,0.4907737847222222,0.2764681763194331,0.0377753814718406,0.6660424277548869,True,15,5000
0.7,16,-1.1906868055555535,0.4971978298611111,0.1112220405645428,0.0096059083967199,0.6665289972864663,True,15,5000
0.5,16,-1.1995438392857152,0.4998847098214286,0.0093214948485638,0.0003563642283097,0.6666630099790122,True,15,15000
0.3,16,-1.1999989285714292,0.4999997767857143,5.713959265247266e-05,7.440051064122599e-07,0.6666666620528839,True,15,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,15,15000
