T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7464131558642131,187.45681207084286,0.325447762345679,0.2054199148146204,0.6418280657470695,0.6417451443604212,0.6394846129744964,True,9,5000,0.5
1.7,24,-0.8148528626543938,220.83962578609365,0.38340146604938274,0.25169950019509585,0.7479682091691094,0.7479781475651555,0.6470979596610833,True,9,5000,0.5
1.6,24,-0.8412486265431641,234.50527766049643,0.40712731481481484,0.27359968056520256,0.8065344255022447,0.806552197145054,0.6490352542346105,True,9,5000,0.5
1.5,24,-0.8698090663578993,249.85066998511144,0.43376875,0.30347255692684055,0.8729134337729731,0.8729319514197478,0.6508533432479295,True,9,5000,0.5
1.4,24,-0.9011277932098584,267.3421035088109,0.4641365740740741,0.3294217524312228,0.9357573776932376,0.9357604739858796,0.6528427116247253,True,9,5000,0.5
1.3,24,-0.9358564891975166,287.6042310170885,0.4993127314814814,0.36088522396333855,1.0198751089723388,1.0198971994064898,0.6545242041732088,True,9,5000,0.5
1.2,24,-0.9740260030864142,310.82122619497346,0.5396192901234568,0.40101784639109667,1.1279253839606758,1.1279331757087618,0.6560590186621046,True,9,5000,0.5
1.1,24,-1.0162639429012374,338.1180418212929,0.5870104166666666,0.4500274834696609,1.2615290985201975,1.2615570082772172,0.6574540051968304,True,9,5000,0.5
1.0,24,-1.063783009259258,370.43207928712695,0.6431109567901234,0.5006191785567151,1.4057705604358892,1.4057995901097513,0.6589087010038036,True,9,5000,0.5
0.9,24,-1.1172926080246828,410.2700384435901,0.7122729938271605,0.5484918580803995,1.6120604767096958,1.612041573830254,0.660142873574995,True,9,5000,0.5
0.8,24,-1.1736768518518448,456.97215617430726,0.7933546296296295,0.5676947310958109,1.6878404877888264,1.6878768030865565,0.6617799631232053,True,9,5000,0.5
0.7,24,-1.22944087191357,508.106886513633,0.882130324074074,0.5233245560476069,1.5148077108356048,1.5148377509259856,0.6635791950294576,True,9,5000,0.5
0.6,24,-1.2736908564814682,551.3664585231439,0.9572338734567902,0.3183822504929089,0.7819336095833395,0.7819426783204975,0.6655137178951764,True,9,5000,0.5
0.5,24,-1.2944794841269687,571.3827033513328,0.9919837301587303,0.10168761564192311,0.16087741626142815,0.16088133315163589,0.6664820094087757,True,9,15000,0.5
0.4,24,-1.2994629960317303,575.6030970543699,0.9993109126984125,0.015556945542509004,0.014869394639289466,0.014869799943681983,0.6666531558057813,True,9,15000,0.5
0.3,24,-1.2999934523809364,575.9954287020371,0.9999920634920636,0.0003323093978120417,0.0001890271047428811,0.00018903250165180907,0.6666665373171172,True,9,15000,0.5
0.2,24,-1.299999999999984,576.0,1.0,0.0,0.0,0.0,0.6666666666666667,True,9,15000,0.5
0.1,24,-1.299999999999984,576.0,1.0,0.0,0.0,0.0,0.6666666666666667,True,9,15000,0.5
