T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7461105787036989,187.71845070109552,0.0335541280864197,0.2062035529684433,0.6295137262841498,0.0943543974069787,0.2998307016591529,True,30,5000,0.5
1.7,24,-0.8146157407406855,220.6405190995756,0.0344821759259259,0.2541663227818363,0.7619892778134748,0.1150246846586783,0.3077962083329636,True,30,5000,0.5
1.6,24,-0.8414712577159715,234.37496944512344,0.0346139274691358,0.2744906808525805,0.8197619905703214,0.1240955320596491,0.3062094696651458,True,30,5000,0.5
1.5,24,-0.8697798379630332,249.66809626452743,0.0347302083333333,0.2988217248119012,0.8695009114459716,0.1329774703652264,0.3041918714674316,True,30,5000,0.5
1.4,24,-0.9009573842593104,267.385124775005,0.0346800540123456,0.3243963495400576,0.9402034893747396,0.144691535831251,0.2963751419742959,True,30,5000,0.5
1.3,24,-0.9361443364198083,287.4120575098331,0.0346666666666666,0.3621821644785318,1.026020890703701,0.1551853608736942,0.2999569309415826,True,30,5000,0.5
1.2,24,-0.973903402777776,310.7483833692585,0.0342608410493827,0.4037326461486042,1.134914078326856,0.1636224546460619,0.3026568806837934,True,30,5000,0.5
1.1,24,-1.0167031635802406,337.9496900068887,0.0336402777777777,0.4505793883589128,1.2619084789900503,0.1747552952861952,0.2889548815465927,True,30,5000,0.5
1.0,24,-1.0634551311728468,370.3743916801849,0.0324799768518518,0.5126593826740241,1.4427023631331193,0.1823767891280863,0.2823867605282568,True,30,5000,0.5
0.9,24,-1.1165966589506147,409.7780049332237,0.030035223765432,0.5602649590032648,1.5975078069803,0.1786850649967611,0.2573238812723462,True,30,5000,0.5
0.8,24,-1.1736818595678922,456.96077864936336,0.0262721836419753,0.5912161717912705,1.7274737535884317,0.1610674986871999,0.2239204271426047,True,30,5000,0.5
0.7,24,-1.2298676003086295,508.4104353236595,0.0198398533950617,0.527343377685743,1.502420275778027,0.1179068084937781,0.1601449030018468,True,30,5000,0.5
0.6,24,-1.2741938271604827,551.4989889113575,0.0112643518518518,0.3229710590605666,0.8092940144022713,0.07318285781893,-0.2287893992922347,True,30,5000,0.5
0.5,24,-1.2944567757936414,570.9806576954944,0.0035562003968253,0.1069924036160551,0.2293374857205587,0.0394584431717687,-3.835184807930667,True,30,15000,0.5
0.4,24,-1.299501309523794,575.6121253678466,0.0003215277777777,0.0150398767623806,0.0159993213977334,0.0036780175595238,-19.779450243729585,True,30,15000,0.5
0.3,24,-1.2999887301587145,575.992228793463,6.746031746031745e-06,0.0005733493921586,0.0003991099977914,9.978034769463342e-05,-890.5910120901129,True,30,15000,0.5
0.2,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,30,15000,0.5
0.1,24,-1.299999999999984,576.0,0.0,0.0,0.0,0.0,,True,30,15000,0.5
