T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.7461348070986813,187.43694584564787,0.3254111882716049,0.20605091736932638,0.634641015188802,0.6345047166649587,0.639843963861622,True,13,5000,0.5
1.7,24,-0.8149128703702396,221.00459989778005,0.38368796296296304,0.25456056178224407,0.7537212691529194,0.7537329153231428,0.6470236910460192,True,13,5000,0.5
1.6,24,-0.8414469521605255,234.61131974845003,0.4073096450617284,0.27429867781447975,0.8217840769076663,0.8217569438250127,0.6487283717376529,True,13,5000,0.5
1.5,24,-0.8699796990741427,249.8865358547588,0.4338293981481482,0.2992854954555685,0.8799619435430772,0.8799479537242618,0.6507187678752635,True,13,5000,0.5
1.4,24,-0.9012660030863466,267.4739228017155,0.46436435185185193,0.32998496284606177,0.9429765551177688,0.9429973343033308,0.6527290881445666,True,13,5000,0.5
1.3,24,-0.9359624845679387,287.5514766338526,0.4992229938271605,0.36117370243264085,1.027833136364108,1.0277996863458883,0.6544210622158614,True,13,5000,0.5
1.2,24,-0.9735677237654331,310.4886113641919,0.5390414351851852,0.400729233512333,1.1215432485413515,1.121532065817874,0.6560718914292676,True,13,5000,0.5
1.1,24,-1.0169332407407359,337.93391257972047,0.5866922839506173,0.44730207676360406,1.279093891067702,1.2790718449182912,0.6573376406102744,True,13,5000,0.5
1.0,24,-1.0638890972222201,370.759849781116,0.6436801697530865,0.5033793070737779,1.4171557644623236,1.4171868517660862,0.6588404586637945,True,13,5000,0.5
0.9,24,-1.11686019290123,410.0383991466856,0.7118719907407408,0.5418738072801439,1.5651266411447227,1.5651598981823867,0.6603180576777764,True,13,5000,0.5
0.8,24,-1.1732975925925884,456.7258505366547,0.7929274691358025,0.5694727479087821,1.6929598139559074,1.6929839437586036,0.6617662728069134,True,13,5000,0.5
0.7,24,-1.2297591049382668,508.2275504988778,0.8823395061728396,0.533322487584029,1.5350279408964944,1.5350620497743657,0.6635397963888294,True,13,5000,0.5
0.6,24,-1.2736709490740672,551.1542854603231,0.9568644290123457,0.3313788175372467,0.8300382545544213,0.8300384523949234,0.6654445851064561,True,13,5000,0.5
0.5,24,-1.2944549107142738,571.3471615096712,0.991922123015873,0.10402550158242876,0.16977279225486402,0.1697776006234477,0.6664721659497613,True,13,15000,0.5
0.4,24,-1.2995021031745877,575.6400102854204,0.999375,0.014387937445311152,0.012862743802139044,0.01286309523807816,0.6666549702917135,True,13,15000,0.5
0.3,24,-1.2999953571428415,575.9972572212223,0.9999952380952382,0.00023138760567504777,0.00012032339630726105,0.00012032683265772448,0.6666665847587562,True,13,15000,0.5
0.2,24,-1.299999999999984,576.0,1.0,0.0,0.0,0.0,0.6666666666666667,True,13,15000,0.5
0.1,24,-1.299999999999984,576.0,1.0,0.0,0.0,0.0,0.6666666666666667,True,13,15000,0.5
