T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5823657407408518,0.0380007330246913,0.1344702561728278,0.1176394052464849,0.3185535300881559,True,32,5000
1.7,24,-0.6270464506172628,0.0418886959876543,0.164814834175845,0.1692127133134633,0.3093369704980645,True,32,5000
1.5,24,-0.6630814814814481,0.0462014274691358,0.1979556468586789,0.2352477185179466,0.3117769685262337,True,32,5000
1.3,24,-0.7083374691358278,0.0542147762345679,0.264895253137209,0.3796066489863616,0.2957229307410844,True,32,5000
1.2,24,-0.7383306790123556,0.0628164351851851,0.336152521187304,0.5739940537808639,0.2752524949755119,True,32,5000
1.1,24,-0.7787404938271647,0.0784025077160493,0.5024633219449771,1.0152005905903172,0.2485319361699673,True,32,5000
1.0,24,-0.8821931481480816,0.1835691358024691,2.662760174834501,7.307448667229082,0.272147223267985,True,32,5000
0.9,24,-1.126693858024695,0.469925,0.7447966270987824,0.2174738245541618,0.6647372855051192,True,32,5000
0.8,24,-1.1723118209876793,0.4906312114197531,0.2776172733121029,0.0384208730698842,0.6663771130428835,True,32,5000
0.7,24,-1.190578240740764,0.4971556712962963,0.1100641468885582,0.0097132316467961,0.6666038163868431,True,32,5000
0.5,24,-1.1995600000000248,0.4998880952380952,0.0090239138545358,0.0003540262585168,0.6666650386791526,True,32,15000
0.3,24,-1.1999990476190734,0.4999998015873015,5.0787847062621705e-05,6.613000813615599e-07,0.6666666648360918,True,32,15000
0.1,24,-1.200000000000026,0.5,-3.03164900590976e-11,0.0,0.6666666666666667,True,32,15000
