T,L,E,M,Ms,Cv,chi,chi_s,U,periodica,intento,tao,h
2.0,24,-0.5829598456790143,22.08133152596609,0.0381350694444444,0.1345773883126134,0.2436184737294218,0.1205367354591049,0.3047373304484644,True,11,5000,0.0
1.7,24,-0.6269033950616474,21.81973733917024,0.041837037037037,0.1632651603324501,0.2770229313825557,0.1691064053013796,0.3101296239339783,True,11,5000,0.0
1.6,24,-0.6442795370369807,21.74351681073754,0.0437255401234567,0.181443987343736,0.2949842740529168,0.1944248810678152,0.317790378958644,True,11,5000,0.0
1.5,24,-0.6631488271605015,21.71018421812849,0.0462182098765432,0.198556833535366,0.3111459720281121,0.2353028197439415,0.3032619217005745,True,11,5000,0.0
1.4,24,-0.6840271913581046,21.52267727383836,0.0493404706790123,0.224951801360223,0.3305465320524306,0.2892633046584116,0.3014910158403168,True,11,5000,0.0
1.3,24,-0.708659969135841,21.25530543765694,0.0543575231481481,0.2647409761644526,0.3468684728369629,0.3747869290064098,0.2996000327848015,True,11,5000,0.0
1.2,24,-0.738273827160483,20.69340681318193,0.0628030478395061,0.3364606823715649,0.3571022410214917,0.563182801765404,0.2796077536114467,True,11,5000,0.0
1.1,24,-0.7789503086420377,20.2746605630986,0.0801855709876543,0.5022203040052764,0.3726265817633943,1.0656870883994267,0.2441779783458291,True,11,5000,0.0
1.0,24,-0.8796870679010993,17.752849936668074,0.1765382330246913,2.668895688164008,0.3243662176718457,7.112412839813958,0.2376512352968308,True,11,5000,0.0
0.9,24,-1.1264112345679012,7.806270971756184,0.4696301311728396,0.7482154047139014,0.0802973870098741,0.2336135898023705,0.6646193877980363,True,11,5000,0.0
0.8,24,-1.1724425925926112,4.376836070309548,0.4906564043209876,0.2750614629633218,0.0355122130542011,0.0389213192343929,0.6663739555039523,True,11,5000,0.0
0.7,24,-1.1907220987654556,2.048532254838781,0.4972009645061728,0.1089606731998308,0.0164611644848937,0.0095072229558671,0.6666051075677816,True,11,5000,0.0
0.6,24,-1.197443024691383,0.6810959756449857,0.4992926311728395,0.0384588938950513,0.0063244741903421,0.0022807681398973,0.666654080733011,True,11,5000,0.0
0.5,24,-1.1995681349206602,0.121196537241793,0.4998891369047618,0.0087841281141057,0.0012787218270966,0.000359551516528,0.6666650141208001,True,11,15000,0.0
0.4,24,-1.1999689682539936,0.0086854661295391,0.4999924603174603,0.0009643904547829,0.0001028442364812,2.5711791296068043e-05,0.666666571959277,True,11,15000,0.0
0.3,24,-1.1999995238095493,0.0001142824490728,0.4999999007936508,2.5395377038584243e-05,1.322637949465285e-06,3.306688789450618e-07,0.6666666657513276,True,11,15000,0.0
0.2,24,-1.2000000000000255,0.0,0.5,2.526374171591467e-12,0.0,0.0,0.6666666666666667,True,11,15000,0.0
0.1,24,-1.2000000000000255,0.0,0.5,1.0105496686365867e-11,0.0,0.0,0.6666666666666667,True,11,15000,0.0
